adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count
False,/wQOhbCP6H8bO5ddlXDZT207orew.jpg,"[10749, 18]",1477317,Your Fault: London,en,Your Fault: London,"Nick and Noah are both embarking on life-changing adventures that are threatening to pull them apart—Nick in business with his father and Noah starting a fresh chapter at Oxford University. Now living separate lives, and meeting new people, they find themselves entangled in temptations, rivalries, and betrayals and their bond is tested like never before. As secrets unravel and temptation rises, they must fight to hold onto each other—or risk losing everything.",138.0774,/nLxu237EJAisFCYKK48hN9Plobx.jpg,2026-06-17,False,False,7.6,136
False,/oPsRr7AfNLw6XaPuMpvkWK0bIUA.jpg,"[28, 18]",1057265,Peddi,te,పెద్ది,"In 1980s rural Andhra Pradesh, a spirited villager unites his community through sports to defend their pride against a powerful rivals.",84.0773,/kJAJNNBYlbqAcpTDxBNnaILSMTy.jpg,2026-06-03,False,False,6.104,53
False,/piV2OnzTZCyGBP9JCjlHIgKGlfo.jpg,"[28, 14, 878]",454639,Masters of the Universe,en,Masters of the Universe,"After being separated for 15 years, the Sword of Power leads Prince Adam back to Eternia, where he discovers his home shattered under the fiendish rule of Skeletor. To save his family and his world, Adam must join forces with his closest allies, Teela and Duncan/Man-At-Arms, and embrace his true destiny as He-Man — the most powerful man in the universe.",113.195,/3YMd9Ogae4rDKLWuAZFuse9xhc5.jpg,2026-06-03,False,False,7.1,330
False,/qcIKxhqGMIj8uujsSoSMZWr8QqU.jpg,"[28, 53]",1122573,In the Grey,en,In the Grey,"A covert team of elite operatives are living in the shadows. When a ruthless despot steals a billion-dollar fortune, they're sent to take it back—an impossible heist that erupts into a deadly game of strategy, deception and survival.",113.3308,/dQgIcW6Th08kMRf2HBoYWoFE6OD.jpg,2026-05-13,False,False,6.6,278
False,/qJ2KSHJhlFvASBMLbGuP7OFMaFg.jpg,"[53, 28, 80]",1413976,Citizen Vigilante,en,Citizen Vigilante,Wealthy American landlord living in a small European country declares migrants as main cause to rampant crime wave and decides to eradicate them. His brutal vigilante methods put him in crosshairs of local Interpol chief.,111.753,/6LmJD3Wohe0g4U62wgi7RyJqfE4.jpg,2026-06-19,False,False,6.969,113
False,/1RgPyOhN4DRs225BGTlHJqCudII.jpg,"[16, 28, 14]",1311031,Demon Slayer: Kimetsu no Yaiba Infinity Castle,ja,劇場版「鬼滅の刃」無限城編 第一章 猗窩座再来,"The Demon Slayer Corps are drawn into the Infinity Castle, where Tanjiro, Nezuko, and the Hashira face terrifying Upper Rank demons in a desperate fight as the final battle against Muzan Kibutsuji begins.",106.3541,/fWVSwgjpT2D78VUh6X8UBd2rorW.jpg,2025-07-18,False,False,7.729,875
False,/g2aOpyCO1vEyUZURh3V5uaHu187.jpg,"[28, 53]",1288341,Seven Snipers,en,Seven Snipers,"When a former elite sniper is hunted down by the ruthless warlord who once held her captive, she must fight to the death to protect the daughter she has raised in hiding, on a remote Australian farm.",107.8775,/pK6tGCG6UAgUT5FTq3ylGErHxQQ.jpg,2026-04-30,False,False,5.7,38
False,/bWw9PuPH6vFXlezBoHZ6D9XBhQW.jpg,"[10749, 18]",1431068,Main Vaapas Aaunga,hi,मैं वापस आऊंगा,"An elderly man remains haunted by a childhood romance and memories of love lost during the 1947 Partition of India. As he shares his story with his grandson, the past unfolds through memories of migration, longing, and a love that endures across generations.",66.8567,/8n7OeeyAqwmGS81Is2c6Ho65tgW.jpg,2026-06-10,False,False,6.9,7
False,/dd31qJxOarrHyGZwYsCzOjobQzP.jpg,"[28, 53]",1380291,Tom Clancy's Jack Ryan: Ghost War,en,Tom Clancy's Jack Ryan: Ghost War,"Jack Ryan is reluctantly pulled back into espionage when an international covert mission unravels a deadly conspiracy. Racing against time, he joins CIA allies Mike November & James Greer and sharp MI6 officer Emma Marlowe to battle a rogue black-ops unit in a high-stakes, deeply personal fight.",90.6654,/8ehYxUh5MWE41AeE9gkHE8DKzvB.jpg,2026-05-20,False,False,7.032,618
False,/l5QgEvlfK6eHPM4YPEk7AArXmh8.jpg,"[10749, 35]",1308553,Hai Jawani Toh Ishq Hona Hai,hi,है जवानी तो इश्क होना है,"When Jass leaves his marriage over conflicting priorities, a new romance abroad is upended by shocking revelations, forcing him to confront love, loyalty, and the true meaning of commitment.",62.4211,/vmlJvz6qVzYgei2V74GvnmcuQfW.jpg,2026-06-04,False,False,5.5,20
False,/4BtL2vvEufDXDP4u6xQjjQ1Y2aT.jpg,"[28, 80, 18, 53]",1419406,The Shadow's Edge,zh,捕风追影,Macau Police brings the tracking expert police officer out of retirement to help catch a dangerous group of professional thieves.,92.1704,/cHKo3m8N1fwvEy2ZEr0xGmmMODV.jpg,2025-08-16,False,False,7.827,911
False,/xMoXsOgF0hBP7iVj7ZPIrFtTeL3.jpg,"[12, 16, 35, 10751, 14]",1315772,Minions & Monsters,en,Minions & Monsters,"This is the rambunctious, ridiculous and totally true story of how the Minions conquered Hollywood, became movie stars, lost everything, unleashed monsters onto the world and then banded together to try and save the planet from the mayhem they had just created.",88.0015,/nz7i42yhLIJ4ve9JKgM6NthoLHO.jpg,2026-06-24,False,False,6.9,28
False,/2pA5fvLPZGYR5OukwiRCeliHvNM.jpg,"[28, 53, 18]",1227241,Maa Inti Bangaram,te,మా ఇంటి బంగారం,"Through both her moments of fear and bravery, a woman discovers that embracing her vulnerabilities is as vital to her inner strength as facing challenges head-on.",67.1737,/n7X5JZLzqzUxwdn9Mwx9cegEnBv.jpg,2026-06-18,False,False,6.3,3
False,/6kheApG5qPsKbiKDxsGpOb6i6i6.jpg,[27],1694978,Chum,en,Chum,"A newlywed couple joins friends on a Mediterranean yacht excursion, only to find themselves caught between a predatory shark and a psychopathic killer in their midst-transforming a sun-drenched escape into a fight for survival.",87.0596,/uJOW6pWxJ0i5sji9VXRR6Y1wXyE.jpg,2026-05-27,False,False,4.8,19
False,/qY7zVZ7liULhfRoXg4c9Xl83LcR.jpg,[27],1430077,Hokum,en,Hokum,"When novelist Ohm Bauman retreats to a remote inn to scatter his parents' ashes, he is consumed by tales of a witch haunting the honeymoon suite. Disturbing visions and a shocking disappearance forces him to confront dark corners of his past.",84.4074,/jKPWwsbAM6HKURPYQ1eG8DmKMKn.jpg,2026-04-29,False,False,6.926,425
False,/kEiQORCwEXSeoG4SK0e4sezHboJ.jpg,"[35, 28]",1451344,Husbands in Action,ko,남편들,A detective teams up with his ex-wife's new husband to chase down her kidnappers. Can this unlikely duo put aside their differences for one wild rescue?,61.086,/rdmXkKPjGw43u4wp3aod4aIPiH.jpg,2026-06-15,False,False,7.407,59
False,/2ssWTSVklAEc98frZUQhgtGHx7s.jpg,"[12, 18, 878]",157336,Interstellar,en,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,64.0289,/yQvGrMoipbRoddT0ZR8tPoR7NfX.jpg,2014-11-05,False,False,8.479,40132
False,/dpHoPHMSMkFZWt44FGkpEZ61Ptd.jpg,"[80, 18, 10402, 53]",1340206,Tuner,en,Tuner,"A gifted piano tuner's meticulous skills for tuning pianos lead him to discover an unexpected aptitude for cracking safes, turning his life upside down.",70.3571,/5OvA3i9wZs5jHu0DCrfmXlzAM67.jpg,2026-05-21,False,False,7.17,112
False,/a6VXgWVWjSvUq0UsCPSgUQko4CQ.jpg,"[27, 10749, 53]",1486860,Haunted 3D: Echoes of the Past,hi,Haunted 3D: Echoes of the Past,"A man seeks refuge in a remote Indian mountain mansion, fleeing his past. He discovers the house harbors sinister secrets, pain, and terror ready to torment him.",45.1283,/tSmAFNckiqcKg7aFgjCFnhNqNbP.jpg,2026-06-12,False,False,10.0,1
False,/1ytf7rzkZ7RLlMnBdGggQ0ENe6z.jpg,"[27, 53]",1418657,The Yeti,en,The Yeti,"When an oil tycoon and a famous adventurer vanish into the harsh winter of remote northern Alaska, a hand-picked rescue team endeavors to bring them home. What they don’t know is that they are trespassing on The Yeti’s territory, and the elements are the least of their worries.",36.3802,/zaqEfoKcWkVni2eONhJ7DRhMO8Q.jpg,2026-04-04,False,False,6.392,60
False,,[35],1522333,Carry On Jatta 4,pa,Carry On Jatta 4,"""Carry On Jatta 4"" is the fourth installment of the iconic Punjabi comedy franchise, produced by Humble Motion Pictures, set for release on June 26, 2026. Expect a hilarious rollercoaster of misunderstandings, quirky characters, and laugh-out-loud moments, continuing the legacy of the beloved series.",47.5977,/bKa9qAg71Kkjz0tOT1gxSAX9Nfv.jpg,2026-06-26,False,False,0.0,0
False,/1N5yz1IDw6Ci8le1YgeM6xtBijA.jpg,"[10749, 35]",1358005,Office Romance,en,Office Romance,"Jackie, President and CEO of Air Cruz, runs a tight ship in her business, including a rigid anti-fraternization policy for all her employees. When a new sexy lawyer begins working for her, that policy becomes very tested.",49.7348,/1HRUTqEVDmJC4L6tp6zd85MI6uH.jpg,2026-06-04,False,False,6.483,261
False,/cLFbDVfhllIMybpo2fkGNzehiQG.jpg,"[12, 53, 878]",840464,Greenland 2: Migration,en,Greenland 2: Migration,"Having found the safety of the Greenland bunker after the comet Clarke decimated the Earth, the Garrity family must now risk everything to embark on a perilous journey across the wasteland of Europe to find a new home.",58.8235,/z2tqCJLsw6uEJ8nJV8BsQXGa3dr.jpg,2026-01-07,False,False,6.43,1257
False,/zTnAnYIn0Iv3cn0ZHlzLhou3ybm.jpg,"[9648, 53]",1368166,The Housemaid,en,The Housemaid,"Trying to escape her past, Millie Calloway accepts a job as a live-in housemaid for the wealthy Nina and Andrew Winchester. But what begins as a dream job quickly unravels into something far more dangerous—a sexy, seductive game of secrets, scandal, and power.",54.1671,/cWsBscZzwu5brg9YjNkGewRUvJX.jpg,2025-12-18,False,False,7.263,2515
False,/apfyLCPVFttB8oXcsLJ7q0NSFLx.jpg,"[53, 36, 10752]",1318413,Pressure,en,Pressure,"In the tense 72 hours before D-Day, and the fate of the free world hanging in the balance, General Dwight D. Eisenhower and Captain James Stagg face an impossible choice—launch the largest and most dangerous seaborne invasion in history or risk losing the war altogether.",48.5313,/gFjEggtrejCN79r6SXRjM269OtG.jpg,2026-05-25,False,False,7.614,101
False,/l7UYtsMGay7gjHtqJrAI2SZXIWZ.jpg,[27],1245398,True Fear,sv,Äkta skräck,"When two female best friends hosting an online horror-themed history show together decide to make an episode about the site of a 17th century witch hunt, they find themselves seemingly terrorized by evil supernatural forces.",52.1298,/8ZZYWJbKVz1g8gCr5Ghm6V7CwYp.jpg,2024-09-06,False,False,6.6,9
False,/3fs6Encf71ChabAKV6VrnpQRrjV.jpg,[35],1398050,Driver's Ed,en,Driver's Ed,"A group of teens hit the road in a stolen driver's ed car, racing against time to help a lovesick high school senior track down his college-freshman girlfriend and win her back.",54.8037,/hHbzSzjJnmcq02l2razSScBEVBf.jpg,2026-05-14,False,False,6.8,24
False,/3eUyLEF5M0ky3h6KJsWiWzaakB8.jpg,"[27, 9648, 80]",1159559,Scream 7,en,Scream 7,"When a new Ghostface killer emerges in the quiet town where Sidney Prescott has built a new life, her darkest fears are realized as her daughter becomes the next target. Determined to protect her family, Sidney must face the horrors of her past to put an end to the bloodshed once and for all.",47.7846,/jjyuk0edLiW8vOSnlfwWCCLpbh5.jpg,2026-02-25,False,False,6.188,1091
False,/vmdt6nUXYX4mM0Ahcvh4bgHOjUt.jpg,"[28, 18]",1292415,Beast,en,Beast,"MMA legend Patton James, now a commercial fisherman, is pulled back into the cage when his brother is in danger. Reuniting with his old coach Sammy, he commits to one final fight in one championship against the brutal champion Xavier Grau.",47.5086,/7NrvUI3vnW8H3rD7ExKcTL7KRcQ.jpg,2026-04-10,False,False,6.298,62
False,/jDvxsBemt2Iyslg7qn2WMzgxz23.jpg,"[28, 53, 27]",1375646,Colony,ko,군체,"Professor Se-jeong is thrust into a bloody nightmare when a rapidly mutating virus is released during a biotech conference causing authorities to seal the facility. Trapped inside with no escape, Se-jeong along with a small group of survivors must fight to stay alive while the infected undergo horrific transformations.",41.0577,/tN799oUR0f1gUKDYdMNrDaY7I51.jpg,2026-05-21,False,False,6.966,73
False,/2hhTw9geBIVGyJeisfVhdoJpdI4.jpg,"[18, 53]",1351908,Bharat Bhhagya Viddhaata,hi,भारत भाग्य विधाता,"Inside Cama Hospital, one of the sites targeted during the 2008 Mumbai terror attacks, nurses, ward boys, cleaners, lift operators, security personnel, and administrative workers keep 400 people alive while armed assailants struck the city around them.",31.5586,/tf5lLrrikOswHKHpzW0UiHycJEx.jpg,2026-06-12,False,False,0.0,0
False,/ekFr4AyEpwyIHK1R3VOYDXN2PqL.jpg,"[27, 10749]",1564614,Leviticus,en,Leviticus,Two teenage boys must escape a violent entity that takes the form of the person they desire most — each other.,34.1344,/cu0XnXLzJGPeI0msCoJKgnEecKz.jpg,2026-06-17,False,False,7.3,22
False,/xS8tsJ8IvNkzBMu3kq3gZFReh7j.jpg,[53],1293550,Bandar,hi,बंदर,"TV star Samar's life spirals when his ex Gayatri accuses him of rape after he blocks contact with her. Despite his new relationship with Khushi, he faces arrest and encounters a corrupt justice system.",28.1903,/3TrQUHmnEL2tOYf4KKkXb01BQt2.jpg,2026-06-05,False,False,6.5,2
False,/w3Bi0wygeFQctn6AqFTwhGNXRwL.jpg,"[14, 10402, 35, 16]",803796,KPop Demon Hunters,en,KPop Demon Hunters,"When K-pop superstars Rumi, Mira and Zoey aren't selling out stadiums, they're using their secret powers to protect their fans from supernatural threats.",39.22,/zT7Lhw3BhJbMkRqm9Zlx2YGMsY0.jpg,2025-06-20,False,False,8.0,2934
False,/tJJ737CJujLXw1GlUYd7K4AH3eB.jpg,"[18, 80]",1020047,In the Hand of Dante,en,In the Hand of Dante,"A Vatican priest discovers Dante's original Divine Comedy manuscript. When asked to authenticate it, writer Nick Tosches steals it, while a parallel story follows Dante's quest to create his masterpiece.",37.3974,/syjkiy5ms8nQOw8cfTc9GH6kpe3.jpg,2026-06-12,False,False,5.3,26
False,/rw1WmxUvmbwRsbAX12m6toIg04j.jpg,"[10749, 35, 18]",1325734,The Drama,en,The Drama,A happily engaged couple is put to the test when an unexpected turn sends their wedding week off the rails.,39.8774,/qhGCY6DIemLoCi7x1GuEt98m4JF.jpg,2026-04-01,False,False,6.956,1101
False,/sRvXNDItGlWCqtO3j6wks52FmbD.jpg,"[16, 35, 14, 12, 10751]",808,Shrek,en,Shrek,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",37.222,/iB64vpL3dIObOtMZgX3RqdVdQDc.jpg,2001-05-18,False,False,7.767,18859
False,/gfRm3ITRJuFm8n6gRJ0L2VLrL5w.jpg,"[80, 18, 53]",847742,Drishyam 3,ml,ദൃശ്യം 3,"To protect his family and their dark secret, Georgekutty faces an organized new threat. As walls close in and cracks widen, how much more is he willing to sacrifice ?",26.2915,/456FlpiU1iOBnaOxSd783QhZKWw.jpg,2026-05-21,False,False,7.25,10
False,/euUEDjof7fVX2t3nYFvLLN9ADK2.jpg,"[35, 10402, 18]",1284016,Power Ballad,en,Power Ballad,"When Rick, a past-his-prime wedding singer, meets fading boy-band star Danny during a gig, the two bond over music and a late-night jam session. But when Danny turns one of Rick’s songs into the hit that reignites his career, Rick sets out to reclaim the recognition he believes he deserves - even if it means risking everything he cares about.",34.2944,/sGgX2K0SJqw90Ju8TONdhDVwlzT.jpg,2026-05-18,False,False,7.134,41
False,/2fuXHiUrCMp100jC6e4k2H222Jn.jpg,"[35, 878, 80]",1227877,I Love Boosters,en,I Love Boosters,A group of shoplifters take aim at a cutthroat fashion maven by stealing from her stores and reselling them at a lower price — what they call 'fashion-forward philanthropy'.,35.3067,/4pNKIUFy7tkZiBx0rnSmG9ysRy.jpg,2026-05-21,False,False,5.9,54
False,/1PtqEQ8gu2U9DarYO0JkGX1DTZg.jpg,"[9648, 878]",1083884,Signal One,en,Signal One,"A computer scientist is invited by a tech billionaire to join his private facility on a Caribbean island to investigate extraterrestrial matter on Earth. When they make contact beyond our world, chaos erupts as we’re left to wonder: do they come in peace?",40.6438,/bi7Aeaozl51cd5K6vAn8tI1lOW0.jpg,2026-06-05,False,False,6.808,26
False,/aV5YOTVTnO2wYcN2AlNbdgnBYpb.jpg,"[35, 53, 18]",1628448,Maa Behen,hi,माँ बहन,"In this dark comedy, a woman calls her estranged daughters in the middle of the night with chilling news — there's a dead body in her kitchen.",24.9139,/dpQIeEunpgj0C4rngb6OFb4zSd1.jpg,2026-06-04,False,False,6.75,12
False,/lh3BDkmWJh998n4fQcHYcVi7dpm.jpg,"[12, 18, 53, 28]",1284465,The Death of Robin Hood,en,The Death of Robin Hood,"Grappling with his past after a life of crime and murder, Robin Hood finds himself gravely injured after a battle he thought would be his last. In the hands of a mysterious woman, he is offered a chance at salvation.",32.0414,/4cD7KeABHyzeJmzdA6QKe36fp2d.jpg,2026-06-18,False,False,6.8,34
False,/uZr793pQJJZJBjUJYrY9EC32jUL.jpg,"[35, 18]",1510767,Athiradi,ml,അതിരടി,"Energetic student Samkutty revives a banned college festival, igniting a fierce rivalry that transforms celebration into chaos.",21.6261,/vbYoC9wmfo2w7EDVXYrnX4PRBWr.jpg,2026-05-14,False,False,7.2,9
False,/mMtUybQ6hL24FXo0F3Z4j2KG7kZ.jpg,"[16, 10749, 18]",372058,Your Name.,ja,君の名は。,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",28.1697,/q719jXXEzOoYaps6babgKnONONX.jpg,2016-07-01,False,False,8.481,12650
False,/2okNnNRrFPZHwCqZg21kVn3uIsC.jpg,"[53, 27, 35]",1266127,Ready or Not: Here I Come,en,Ready or Not: Here I Come,"Moments after surviving an all-out attack from the Le Domas family, Grace discovers she’s reached the next level of the nightmarish game — and this time with her estranged sister Faith at her side. Grace has one chance to survive, keep her sister alive, and claim the High Seat of the Council that controls the world. Four rival families are hunting her for the throne, and whoever wins rules it all.",31.0378,/13ZcJzSGEqVgDSqsS9U5EkQwPkV.jpg,2026-03-19,False,False,7.691,1120
False,/dzWGnIAjUafpmY57F6vnm44FwWB.jpg,"[18, 10751, 35]",1671548,Dear You,zh,给阿嬷的情书,"Xiaowei travels to Thailand to find his ""billionaire grandfather"" who is out of contact due to debt problems, but unexpectedly find the one who has been corresponding with his grandmother for years is not her husband.",32.6888,/rjmhzdVS3Ia535pFawju857e2Na.jpg,2026-04-30,False,False,9.1,32
False,/6qQQhhF87Rm1z2TYhXAmoPiEHME.jpg,"[16, 10751, 12, 35]",1146058,The Pout-Pout Fish,en,The Pout-Pout Fish,"Living on a rundown shipwreck, Mr. Fish one day discovers a hyperactive young sea dragon Pip – who had mistaken his home for a junkyard – pilfering his belongings. The heated argument that ensues leaves both their houses in ruin. But there is hope! Embarking on a seemingly impossible quest in search of the mythical 'Shimmer' to grant them a wish, there’s only one problem: someone else is on the hunt...",28.2556,/fcDXgGL14qL46It1XOozEjX5Jws.jpg,2026-01-01,False,False,5.8,10
False,/oGD1dZvojZssnd9Ua6RUalEEHQu.jpg,"[99, 80]",1699155,Maternal Instinct,en,Maternal Instinct,Police pull over a woman who claims she just gave birth. But the baby — and the blood — aren't hers. Twisted lies unravel in this true-crime documentary.,32.5347,/4KdmT71AGzDMp5hJbAu9vysKQKT.jpg,2026-06-11,False,False,7.167,84
False,/5Dkv39CuytJDnJeZjkepFtOWqBr.jpg,"[35, 36, 18]",1530510,Mexico 86,es,México 86,"When a last-minute chance to host the 1986 World Cup appears, a cunning Mexican bureaucrat, armed with nothing but guts and audacity, cons his way through FIFA to beat the United States, but in a country of power games, every victory has a price.",27.7233,/dj4MbmBrZXzNQpxsLBIxKohRp9b.jpg,2026-05-21,False,False,7.7,90
False,/oV472EbPedkc5QzqolGc7sCgCnn.jpg,"[27, 28, 53]",1110034,Kraken,no,Kraken,"A marine biologist is doing research on a fish farm when she encounters several strange occurrences. Along with the brutal deaths of two teenagers, all signs point to the deep fjord; can there be more to the depths than the eye can see?",37.6908,/xdZ8k5s8DTwWyPBMIcflrYLgcAK.jpg,2026-02-06,False,False,6.466,179
False,/5dE3rixgMUTXOQLuO3zya4zSFav.jpg,"[80, 18, 10749]",1329471,Carolina Caroline,en,Carolina Caroline,"A young woman, desperate to leave her small town, runs away with a charming con man, embarking on a crime and passion-filled journey through the Southeast to find her estranged mother.",24.508,/9waKPyT5JWv9EWTf79j25yT6Bu4.jpg,2026-06-05,False,False,7.2,13
