adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,softcore,name,vote_average,vote_count
False,/24plaX4WSNEbqx74MzZBLPwlpBE.jpg,"[10766, 18]",1054,['US'],en,The Young and the Restless,"The rivalries, romances, hopes and fears of the residents of the fictional Midwestern metropolis, Genoa City. The lives and loves of a wide variety of characters mingle through the generations, dominated by the Newman, Abbott, Baldwin and Winters families.",9.015,/mN3kMuh7Cy9byeySK6pymnpIOZO.jpg,1973-03-26,False,The Young and the Restless,7.0,164
False,/4lfbfiNYyiM27U6BwT94taynXXH.jpg,"[16, 18]",305567,['JP'],ja,左ききのエレン,"As high school reaches its midpoint, Koichi Asakura—who dreams of studying design at art school—has his plans shaken by explosive graffiti on a museum wall. The artist is Eren Yamagishi, a left-handed girl who buried her talent after a past incident. Drawn together by art, Koichi pursues design as Eren returns to painting, but fear, ambition, and old scars threaten their paths.",8.9696,/AkhxnKGDcNKikr1xDP4mi1wpfEr.jpg,2026-04-08,False,Eren the Southpaw,7.833,6
False,/pboLQ8RrkxXItYzquX13gSQNAXG.jpg,"[16, 10765]",288233,[],zh,凡人,,8.8926,/jWsueEvek1SW4QZ0V0o5ohZrv3m.jpg,2020-07-25,False,凡人,10.0,1
False,/tYdiOHuCXBufdeCrkD5ozGNcASZ.jpg,"[18, 35]",274186,['PT'],pt,A Protegida,"In the heart of the Alentejo countryside, Mariana and José Diogo are two children whose backgrounds could not be more different: she is the fruit of a loving relationship; he's an orphan. She has a safe haven in her family to run to when she gets hurt; he can only run to her.",8.8608,/qUcK2iHLuYlAXbq3bEmWmQ93zlc.jpg,2025-02-17,False,A Protegida,8.2,2
False,/cfi5cAE3m4WVZL5tI1J2z3C7rSv.jpg,"[35, 10767]",67378,['AU'],en,Have You Been Paying Attention?,"Topical comedy-quiz show featuring five guests competing to see who can remember the most about events of the week. A fast-paced, funny look at international affairs, politics, sport and entertainment news, we test just how well our contestants have been paying attention.",8.8098,/8UrQBNGHJJ71M4qD980CiE0VFup.jpg,2013-11-03,False,Have You Been Paying Attention?,7.889,9
False,/2Gqh9N5fMOxbxe4Se4uuy3PUUzW.jpg,"[16, 10765]",284760,['CN'],zh,云深不知梦,"After being betrayed on her wedding day, a powerful heroine rejects immortality and embraces vengeance, embarking on a ruthless path to destroy gods and seek justice.",8.8075,/xo4oMJXFl1r2F0yfZGrJznkkhN7.jpg,2025-07-05,False,Eclipse of Illusion,8.833,12
False,/2OXxYQntQf43IOKsZYuAhcomAIU.jpg,"[16, 35]",316239,['US'],en,Toonout,Original animated shorts created by independent artists.,8.7814,/65lIuv5GAnfMieSQ5VxcKGaMmIh.jpg,2026-03-24,False,Toonout,5.5,2
False,/gupRwG5Ff5w6mENyFayZcrhgL6n.jpg,[10763],223972,['BR'],pt,Hora 1,,8.7618,/hswPb3nmtETsCyAsk1Z7SY0lWZN.jpg,2014-12-01,False,Hora 1,0.0,0
False,/gf62V8UBVBMFPpD9yI0UFvkFvq2.jpg,"[16, 10759, 10765]",280049,['JP'],ja,ヘルモード ～やり込み好きのゲーマーは廃設定の異世界で無双する～ はじまりの召喚士,"Kenichi Yamada, a single, 35-year-old businessman, has spent the majority of his adult life playing every MMORPG to hit the market. Tired of the constant cycle of repetitive, newbie-centric gameplay, he is immediately drawn in by the promise of a new game that, on top of being never-ending, offers up a ""Hell Mode""—a difficulty level that makes it nigh impossible to level up but also promises uncapped growth potential. Upon selecting the newly released Summoner class, Kenichi finds himself reborn as Allen, an infant in a serf family, with nothing but his wits and old memories to guide him.",8.7523,/kjeeFHqhEtv1HsRLlV4bQRpDzsU.jpg,2026-01-10,False,HELL MODE: The Hardcore Gamer Dominates in Another World with Garbage Balancing,7.4,25
False,/5PlsqkObgR5br4jhoSzVqjPB44I.jpg,[10764],117217,['ES'],es,El conquistador,,8.709,/AaOxyfJdXcb1FnKeoj87FiHUs0w.jpg,2005-01-03,False,El conquistador,5.7,3
False,/ybrzUDKuAvWaegy4Xw110ahw5g3.jpg,"[10764, 10767]",298101,['KR'],ko,살롱드립,Tea time talk show with Salon owner Jang Do Yeon. A comfortable world of endless aristocratic-like conversations in the realm of wit!,8.6171,/VJu1NBtzFjhllXtpLhjJH3PtV8.jpg,2023-03-23,False,Salon Drip,4.5,2
False,/7mKliV83tmsR8ITgGvElAg7laQW.jpg,"[35, 10751, 10764]",87809,['DK'],da,Stormester,"Danish version of the British “Taskmaster” panel show in which comedians, actors and musicians (the contestants) must solve weird challenges in weird ways.",9.1205,/2wJfqPsWWtXVhw4VAVodelkNfEj.jpg,2018-08-25,False,Stormester,7.9,11
False,/g2ZuwiiaLjHQTJEcFssYiBbjjes.jpg,[10751],5177,['SE'],sv,Allsång på Skansen,"Allsång på Skansen is a Swedish tv show held at Skansen, Stockholm, every summer on Tuesdays. The audience is supposed to sing-along with musical guests to well-known Swedish songs. The show started in 1935 on a small scale - about fifty people in the audience. Today about 10 000–25 500 people come to each performance.",8.5272,/bgMdnWpwPBBT2Maqlnn2tZglsB2.jpg,1979-08-03,False,Allsång på Skansen,5.4,5
False,/oncTvFY9goRyWAQRdDh2FKQ5Zhs.jpg,"[18, 10766]",242874,['ES'],es,Valle salvaje,"1763. The life of Adriana, a brave and loyal woman, suffers an unexpected setback when she receives a devastating blow: her father has died, and, as a result of a secret pact, she must travel from the city of Madrid to Valle Salvaje, in northern Spain, to marry a stranger. A dark secret from her past follows her to the remote valley, home to her fiancé's family and her troubled aunt, Doña Victoria. There, her life will change forever. She will experience true love, betrayal, and danger as she tries to uncover the truth behind her father's death.",8.5077,/qB356qujmLpMZrY4TobXE9Wtalm.jpg,2024-09-18,False,Valle salvaje,7.7,80
False,/a6ixPC7QmBLRp21VsYBi2dxwGra.jpg,"[16, 10759, 35, 10751, 10765]",228721,['US'],en,RoboGobo,"Five adorable adopted pets are given super-powered Robo-Suits by kid inventor Dax, then going on a mission to save other pets in trouble and learning how to become a family in the process.",8.4853,/nI9JsdCI14oH9w3CqQg58E8UMQv.jpg,2025-01-17,False,RoboGobo,1.0,5
False,/4vNHVWU5kdgYNWHxnBmIYYGQf3n.jpg,[16],325742,['CN'],zh,游戏BUG修复中,"Trapped inside his own game, a designer must join forces with the self-aware final boss he created to stop a virtual apocalypse.",8.3968,/nviqZPlplsTw5SD5ZiBYzH0GKEE.jpg,2026-06-19,False,Debug My Heart,0.0,0
False,/srJS8SXh8l0cPwUQzM261Xp4ko3.jpg,[10764],325001,['KR'],ko,연애실험실,"An innovative dating experiment reality show that breaks away from the conventions of traditional dating programs. Unfamiliar men and women are placed in extreme and controlled environments, facing unexpected experiments such as blind dates in bed and romances in isolation. Through unpredictable situations, the show dynamically captures the participants' raw, instinctive emotions and the realistic changes in their relationships.",8.3643,/2rfdldWqk1PpdrBfik5Ar0Wp8rH.jpg,2026-06-17,False,The Love Lab,7.333,3
False,/srJS8SXh8l0cPwUQzM261Xp4ko3.jpg,[10764],325001,['KR'],ko,연애실험실,"An innovative dating experiment reality show that breaks away from the conventions of traditional dating programs. Unfamiliar men and women are placed in extreme and controlled environments, facing unexpected experiments such as blind dates in bed and romances in isolation. Through unpredictable situations, the show dynamically captures the participants' raw, instinctive emotions and the realistic changes in their relationships.",8.3643,/2rfdldWqk1PpdrBfik5Ar0Wp8rH.jpg,2026-06-17,False,The Love Lab,7.333,3
False,/zU80k36UXYvhyVZTWXWKqXOj7vo.jpg,"[10751, 10767]",120224,['IN'],ta,Neeya Naana,A talk show where two polarised groups of society are given the platform to share their views and see a different perspective on socially-relevant topics.,8.2725,/pJswvJkie98HCbZuxbO3nM96tOG.jpg,2006-05-07,False,Neeya Naana,8.7,3
False,/tV8Jw34xC4yubgYSCVKSVuhxm73.jpg,"[10759, 18, 9648]",4638,['US'],en,TNA iMPACT!,"TNA iMPACT offers a unique style of wrestling that features a blend of the traditional with high-flying athleticism and cutting edge action. TNA's roster includes the biggest names in wrestling today, and the hottest new stars in the sport.",8.1759,/jpyxrPBjIaJ2UgYSl5RmjkMb8Jg.jpg,2004-06-04,False,TNA iMPACT!,7.092,65
False,/xTU60aw1LhC3qGjKxK9B2W6gZ9k.jpg,"[10766, 35]",301174,['BR'],pt,Coração Acelerado,"The musical romantic comedy tells the story of Agrado Garcia, who dreams of being a successful country singer. On the way, she meets the star João Raul, her old flame.",8.1432,/dwSw1affkj4DfdqkCfyhpSa4ueP.jpg,2026-01-12,False,Coração Acelerado,6.0,1
False,/gGbwLfB0c72YBsCJBVASOyRczDQ.jpg,"[99, 10768]",131663,"['AU', 'AT', 'DK', 'FR', 'DE', 'IL', 'NO', 'SE', 'GB', 'US']",sv,Världens historia,"It's about human history, how humans shaped the world we live in. A history through cultures and civilizations - from early Mesopotamia to the industrial revolution.

Documentary series from various european production company’s like BBC, SVT, NRK, DR, ARTE, Covering serveral topics of war, Persons Like Cleopatra, Hitler, George Washington, etc",8.113,/rllmEYZb4vhPHl4w6522372r6J6.jpg,2020-08-18,False,History of the World,6.5,6
False,/h4Ds1GYq7eMImgcNjKj4iTQ79cg.jpg,[10764],243202,['IT'],it,Nuova Scena,"In this music competition show, Fabri Fibra, Geolier and Rose Villain hit the streets of Rome, Naples and Milan to find the next Italian rap superstar.",8.1113,/wcL1RX12xlFydhSiOI9PgY29Zl3.jpg,2024-02-19,False,Rhythm + Flow Italy,7.0,16
False,/1K8E3DKa9vh758cA6s0xaR8168d.jpg,"[16, 10759, 10765, 18]",123528,['JP'],ja,骸骨騎士様、只今異世界へお出掛け中,"One day, a gamer played video games until he fell asleep...and when he woke up, he found himself in the game world—as a skeleton! Equipped with the powerful weapons and armor of his avatar but stuck with its frightening skeletal appearance, Arc has to find a place for himself in this new, fantastical land. All his hopes for a quiet life are dashed when he crosses paths with a beautiful elven warrior, setting him on a journey full of conflict and adventure.",8.0541,/jMhzjbRI1iL2ENtMnS3Zm3DBAJw.jpg,2022-04-07,False,Skeleton Knight in Another World,7.3,105
False,/2JjyMzJxWcfO5boofm8esEVFqvZ.jpg,"[35, 18]",254420,['US'],en,Elle,Follow Elle Woods in high school as we learn about the life experiences that shaped her into the iconic young woman we came to know and love in the first Legally Blonde film.,7.9325,/u0Vj7zhVK0HYxsS3VMzkU37Pebp.jpg,2026-07-01,False,Elle,0.0,0
False,/sGLklndIlSQ2KaWWvPQUS2406ts.jpg,"[10764, 99]",71322,['AU'],en,Aussie Gold Hunters,"Three hard-core crews of gold prospectors take the gamble of a lifetime and battle to strike it big, deep in the wild west of outback Australia. The soaring highs and the crushing lows of the gold season are revealed as the crews pursue their all-important targets - braving brutal heat, punishing conditions, mechanical breakdowns and constant pressure.",7.9079,/pZfb5gtb0ZuzmJH7ka0tRPfDwIY.jpg,2016-08-01,False,Aussie Gold Hunters,7.2,17
False,/3Jolb6Ky31IhEwyS8QhRykKo79J.jpg,"[10766, 18]",243117,['FR'],fr,"Plus belle la vie, encore plus belle",,7.8539,/ps0WuyL384MahVCxysxOfF1fhgq.jpg,2024-01-08,False,"Plus belle la vie, encore plus belle",5.7,12
False,/fPkGYEIldhxYORVKTyDnJlIPKU3.jpg,"[16, 10759, 10765]",270603,['JP'],ja,追放された転生重騎士はゲーム知識で無双する,"Born into a prestigious family of master swordsmen, Elymas Edvaughn's future shatters when he awakens the so-called ""defective"" Heavy Knight class. Disowned and cast out, he regains memories of another life—and realizes this world mirrors a VR game he once mastered. Armed with knowledge no one else possesses, he sets out to rewrite his fate and prove the strength of the ""weakest"" class.",7.7939,/bADzMfofNWYdxLnlqNuMkO6du34.jpg,2026-07-03,False,The Exiled Heavy Knight Knows How to Game the System,0.0,0
False,/yw1IOITFXtOvWweaKvR9uRZ3lgz.jpg,[10766],246492,['ZA'],af,Skemergrond,It centres round the Louw family who own a beautiful flower farm in Gemoedsdrif. Their peaceful existence is turned upside down when unexpected guests arrive who threaten to reveal shocking family secrets. Old wounds are opened and new bonds are forged to save and protect the Louws and their legacy.,7.7933,/69P4xkvmUZxy5geVbEN5c3YIYTU.jpg,2024-07-01,False,Skemergrond,5.0,1
False,/5z7xXgrURj6Df0GYYGagoyPJm8J.jpg,"[99, 10764, 10759]",61833,['US'],en,Expedition Unknown,The adventures of Josh Gates as he investigates unsolved iconic stories across the globe.,7.772,/4OiM6apNckkqo04I7TO5VmQl65R.jpg,2015-01-08,False,Expedition Unknown,8.0,72
False,/dPud20oZ0eSSO0NhFuPgbFjjRbp.jpg,[10764],321261,['KR'],ko,TXT의 육아일기,"TXT, who deliver flawless performances on stage, transform into five rookie uncles for their childcare debut! From their first encounter with 14-month-old Yu Jun to the struggles of feeding, changing clothes, outings to the playground, and putting him down for a nap, nothing about this real-life parenting journey comes easy. Through their clumsy yet sincere efforts, the members reveal their unexpected goofy side and affectionate charm. Disarmed by the baby, the members' day blossoms into a childcare diary filled with laughter, relatability, and excitement. Watching these five uncles rely on one another as they grow through every unpredictable moment adds a whole new level of joy. Will TXT be able to navigate the chaos and create a special experience with Yu Jun?",7.604,/gofzueTINhIaRsxjZqEGCbrKAjr.jpg,2026-05-01,False,TXT's Parenting Diary,0.0,0
False,/iOrPCHdGmJieQsRS3vEiv4c4iwu.jpg,"[18, 9648, 80]",317379,['MY'],ms,Good Boys Go to Heaven,The tragic death of a son in the remote town of Kuala Makar forces a father to track down suspicious individuals to find the real killer and clear his name.,7.5946,/kjloQD5d1mYiDn7KNGbdrTYDncP.jpg,2026-05-08,False,Good Boys Go to Heaven,0.0,0
False,/5B7SeKYcFsZ5mLLSt8U99iXMNIl.jpg,"[35, 10759, 80]",325337,['BD'],bn,তারকাঁটা,A former police officer returns to his hometown to probe a puzzling death connected to his history.,7.5019,/mki6kqy2e5iktYqHu3yEoSOmwWl.jpg,2026-06-12,False,Taarkata,0.0,0
False,/mHp8UKRPwZNjBmt9rncemEzIa6O.jpg,"[80, 10751, 18]",303076,['KR'],ko,첫 번째 남자,A drama depicting a life-threatening confrontation between a woman who takes another person's life for revenge and a woman who takes another person's life for her own desires.,7.485,/x1JcqitlKZfrirHjM9s32ZrQwtC.jpg,2025-12-15,False,The First Man,3.75,2
False,/geXR29xfEgnkQJbm5TIpSebqzSo.jpg,"[16, 10759, 10765]",226045,['CN'],zh,大主宰,"In the vast world, planes converge and numerous races thrive. A gathering of extraordinary talents unfolds, where one after another, supreme beings from the lower planes come forth. In this boundless realm, they weave captivating legends that inspire admiration, pursuing the path to dominance.",7.4408,/6eI62O2pqkvwqjhLGd7EOHIPjq7.jpg,2023-06-30,False,The Great Ruler,9.1,8
False,/7KnGrLCr2TOpS8DePKBjrYBKFZF.jpg,"[10764, 10751]",201781,['CN'],zh,爸爸当家,,7.4196,/A4pxfbEafQWo9DMNU2b79r7Nafv.jpg,2022-05-10,False,Daddy at Home,7.667,3
False,/sbenI8G0SYE6zH8jFlRsVeLubFK.jpg,[18],310511,['TH'],th,เฉิ่มเชย,"After one last wish for love, a heartbroken man meets a bold bar owner whose relentless care slowly breaks through his walls.",7.3806,/gd2nyCPgKpttZNhKlEiLvhlojgA.jpg,2026-05-19,False,ChermChey,7.0,1
False,/8hj0mxCTJkgVWkagdxzfYdVXHVc.jpg,"[16, 10759, 10765]",235643,['CN'],zh,逆天邪神,"Hunted for possessing a heaven-defying object, Yun Che is a young man in both that life and the next. Throwing himself off a cliff to spite his pursuers, Yun Che is reincarnated as Xiao Che, a recently poisoned teen in another realm. Just as hated in this life as the previous one, Che must overcome his own hostile clan, his own inability to cultivate, and his own frosty fiancée.",7.1039,/fMRNGpZBOzCmziMfBrjKp8lI9ZZ.jpg,2023-09-23,False,Against the Gods,8.8,5
False,/x8WxnXKCuVK8uNsQOyd8VM4HqwY.jpg,[10764],91291,['GB'],en,Celebrity Gogglebox,"A rolling cast of famous faces, some of Britain's best loved personalities, turn their hand to being the country's most opinionated viewers, sharing their opinions on what they have been watching during the week.",7.0087,/rOmeOChcP5L1ygbrpdOutLSgnBU.jpg,2019-06-14,False,Celebrity Gogglebox,6.6,16
False,,"[80, 18, 9648]",243206,['IN'],hi,Pritam and Pedro,,7.0128,,2026-07-03,False,Pritam and Pedro,0.0,0
False,/srJS8SXh8l0cPwUQzM261Xp4ko3.jpg,[10764],325001,['KR'],ko,연애실험실,"An innovative dating experiment reality show that breaks away from the conventions of traditional dating programs. Unfamiliar men and women are placed in extreme and controlled environments, facing unexpected experiments such as blind dates in bed and romances in isolation. Through unpredictable situations, the show dynamically captures the participants' raw, instinctive emotions and the realistic changes in their relationships.",8.3643,/2rfdldWqk1PpdrBfik5Ar0Wp8rH.jpg,2026-06-17,False,The Love Lab,7.333,3
False,/5QyyvIOkDQtQLNDLYlQmi1jaj9T.jpg,"[10764, 10767, 35]",87310,['US'],en,The Pit Stop,The aftershow for RuPaul's Drag Race and RuPaul's Drag Race All Stars. The show involves two people (usually two previous competitors from Drag Race) who discuss the events of the episode.,6.8229,/o0uRltlVrLdrtskJKuA1RK9p0lX.jpg,2016-03-08,False,The Pit Stop,7.0,4
False,/xTU60aw1LhC3qGjKxK9B2W6gZ9k.jpg,"[10766, 35]",301174,['BR'],pt,Coração Acelerado,"The musical romantic comedy tells the story of Agrado Garcia, who dreams of being a successful country singer. On the way, she meets the star João Raul, her old flame.",8.1432,/dwSw1affkj4DfdqkCfyhpSa4ueP.jpg,2026-01-12,False,Coração Acelerado,6.0,1
False,/g6o9CSgEXO7qdQYNYsC3JQqL60O.jpg,[18],313737,['HU'],hu,Birodalom,,6.7147,/ephFC6bvMYglREFtG0xyBv1w08X.jpg,2026-05-28,False,Birodalom,5.0,1
False,/2sYRAfywDaykKH6Jh9fd8AzaOWn.jpg,"[10763, 99]",5467,['US'],en,MotorWeek,"This award-winning weekly automotive magazine provides unbiased, consumer-oriented car news with feature stories on related topics.",5.9228,/eNiYqaBTxbdTIoImyh9htPgzyZm.jpg,1981-01-03,False,MotorWeek,5.333,6
False,/5VXfvo2i5ah9z2Du7DhhRXVtbod.jpg,"[35, 10759]",316278,['PH'],tl,My Husband Is a Mafia Boss,"Join the sweet and naïve Aemie as she navigates married life with mafia boss husband Zeke, and the dangerous world she’s about to enter.",6.3442,/ijwWZukI5z03nMFqeh9hL4zirIl.jpg,2026-04-11,False,My Husband Is a Mafia Boss,0.5,1
