adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,softcore,name,vote_average,vote_count
False,/mhYGq5UbCUKtvzZAHMH0jUVCSto.jpg,"[99, 80]",137184,['GB'],en,Expert Witness,This dramatic true crime series reveals how some of the UK’s most serious and complex cases were solved by the expertise of a band of unsung heroes – the expert witnesses.,1.1046,/qT1pBuN3QfKiyOll4FSt8AzfO2X.jpg,2021-10-25,False,Expert Witness,5.0,3
False,/g7pyBAGdYo0hvwQubqvgpfdh4rA.jpg,[18],312929,['JP'],ja,風、薫る,"Set in the Meiji era, two young women who graduate from the same nursing school forge an unbreakable bond as they navigate the hardships of early modern medicine, working tirelessly alongside doctors while fighting to prove themselves in a changing Japan.",4.1096,/iuGUigEvvjWT2pKvfAVALKJpSPK.jpg,2026-03-30,False,Scent of the Wind,0.0,0
False,/xGrCRx1usX51sGHLvZDl7WgsuJf.jpg,"[10764, 99]",102218,['NO'],no,Toll,"Every day someone tries to smuggle drugs, money, weapons, alcohol and other illegal goods into Norway. In this documentary series, you get an exclusive insight into the job the customs officers do on several transitions along Norway's long border.",1.1648,/g0QNAXLbFszT0czbYfavm7Wujai.jpg,2020-04-13,False,Toll,6.0,1
False,,[],314250,['ES'],es,Tu rostro siempre en mi memoria,,0.934,/uvAgZuE6HM28AxmL0zOxQ50KP13.jpg,2026-02-17,False,Tu rostro siempre en mi memoria,0.0,0
False,/1EY3o7ugBhz0b4u6EGW4AZFngil.jpg,[80],323866,['NZ'],en,Bust Up,,1.4323,/kBCBgvC40J84s1RycCtqa7h3Oky.jpg,2026-05-27,False,Bust Up,7.5,2
False,,[18],326385,['CN'],zh,底色之重来,"Su Wan undergoes plastic surgery to take on the identity of Ji Xiaoxue and joins forces with Xia Wanqing in a quest for revenge against the Gu family. As their carefully orchestrated plan unfolds, the Gu family's two sons find themselves ensnared in a web of emotional manipulation and legal consequences.",1.0907,/yVoQ6QW4CozFuRKlUC6fa04YaiA.jpg,2026-06-26,False,Revenge Girl,0.0,0
False,/yPtKXGK2dy6DNY5iYjw12P3Mxa8.jpg,"[18, 9648]",321310,['SN'],wo,Tuumaal,"Awa abandons her studies in Saint-Louis when her mother, a domestic worker in Dakar, is accused of theft by the Diop family and thrown in prison. Convinced of her mother's innocence despite her silence, Awa infiltrates the Diop household to uncover the truth in a home riddled with secrets.",1.054,/acXLQVgsDxrY8tJ6L04cTJtjrbo.jpg,2026-05-11,False,Tuumaal,0.0,0
False,/3JSnLh9Y67G8adjd8BArXRAZ4Ga.jpg,[10764],324002,['GB'],en,Sidemen Present: Side-Menu,"The Sidemen are joined by a guest contestant as they take on a series of culinary challenges – a starter, main and dessert – with teams rotating every episode and individual points on the line.",0.9462,/v2IRWIhbyaQLx0LF14TUfFy47N7.jpg,2026-06-18,False,Sidemen Present: Side-Menu,0.0,0
False,/zlrfE67B0E6gmnMO0cTskItO4It.jpg,"[16, 10762]",278766,['CN'],zh,斑马百科MINI百科,,1.1534,/nkuvxjJU1YPVrNLXIud08099l18.jpg,2024-02-19,False,斑马百科MINI百科,10.0,1
False,,[99],319661,['BR'],pt,Operação Guerra Verde,,0.7747,/owls79jn4a0FLy3xt092La1zrn7.jpg,2026-06-10,False,Operação Guerra Verde,0.0,0
False,/pX4jSv0EsKNLI0asnKIuXyseW3o.jpg,[10764],318955,['US'],en,In the City,"Teaming up with a fresh crew of co-stars, Summer House's Amanda Batula, Kyle Cooke, and Lindsay Hubbard are set to bring the drama back to New York City as they navigate the biggest transitions of their lives at the time: marriage, separation, parenthood, reinvention, and the reality of growing up without growing apart.",0.9946,/1ePzDU02Xyl7rOchP7arSYMF7fO.jpg,2026-05-19,False,In the City,0.0,0
False,/5GF3fifAe3uElhci6TI09VHBMHA.jpg,"[16, 35]",312849,['JP'],ja,才女のお世話 高嶺の花だらけな名門校で、学院一のお嬢様（生活能力皆無）を陰ながらお世話することになりました,"Hinako Konohana is the perfect young lady—graceful, elegant, and flawless… or so everyone thinks. Behind closed doors, she's a total disaster who can't handle basic chores! When ordinary student Itsuki Tomonari becomes her caretaker, he's thrown into 24/7 damage control, maintaining her ""perfect"" image. It's awkward, nonstop chaos—but it starts softening into something that feels like love…",1.1948,/5vVcJljxO9z1Y5pt4f2axv4NFpb.jpg,2026-07-05,False,Rich Girl Caretaker: I'm Secretly the Caregiver of the Most Popular Girl in This Rich Kid School,0.0,0
False,,[99],319661,['BR'],pt,Operação Guerra Verde,,0.7747,/owls79jn4a0FLy3xt092La1zrn7.jpg,2026-06-10,False,Operação Guerra Verde,0.0,0
False,/pX4jSv0EsKNLI0asnKIuXyseW3o.jpg,[10764],318955,['US'],en,In the City,"Teaming up with a fresh crew of co-stars, Summer House's Amanda Batula, Kyle Cooke, and Lindsay Hubbard are set to bring the drama back to New York City as they navigate the biggest transitions of their lives at the time: marriage, separation, parenthood, reinvention, and the reality of growing up without growing apart.",0.9946,/1ePzDU02Xyl7rOchP7arSYMF7fO.jpg,2026-05-19,False,In the City,0.0,0
False,/5GF3fifAe3uElhci6TI09VHBMHA.jpg,"[16, 35]",312849,['JP'],ja,才女のお世話 高嶺の花だらけな名門校で、学院一のお嬢様（生活能力皆無）を陰ながらお世話することになりました,"Hinako Konohana is the perfect young lady—graceful, elegant, and flawless… or so everyone thinks. Behind closed doors, she's a total disaster who can't handle basic chores! When ordinary student Itsuki Tomonari becomes her caretaker, he's thrown into 24/7 damage control, maintaining her ""perfect"" image. It's awkward, nonstop chaos—but it starts softening into something that feels like love…",1.1948,/5vVcJljxO9z1Y5pt4f2axv4NFpb.jpg,2026-07-05,False,Rich Girl Caretaker: I'm Secretly the Caregiver of the Most Popular Girl in This Rich Kid School,0.0,0
False,/rj7oUXbDOFi6pxTnl8Jj2BoeTfK.jpg,[10764],325035,['JP'],ja,King & Princeがまちあわせ in LA,"Ren Nagase and Kaito Takahashi of King & Prince have always been by each other's side. In Los Angeles, they celebrate their bond with a uniquely themed adventure. The once inseparable pair must now part ways to complete a series of challenges before finding their way back to each other. This is the real Ren and Kaito, off-duty and offstage. Join them on their heartfelt journey across the United States and experience the simple joy of finally meeting up again.",1.2332,/qKCfHUzIO4thnG4czU4hTfA4f7E.jpg,2026-06-17,False,King & Prince: Our Meet-Up in LA,0.0,0
False,/tA9iEI9QQrewAn9QEcLKFSY5P94.jpg,[10764],123947,[],ja,それSnow Manにやらせて下さい,"‘Let Snow Man Do It’ (Sore Snow Man ni Yarasete Kudasai) is a variety programme produced by TBS Television. Its abbreviated title is ‘Sore Suno’.

As Snow Man’s first programme in which they served as hosts, it was initially broadcast as a special programme during TBS’s late-night slot. It subsequently became a regular programme, with all 47 episodes streamed on the video-on-demand service Paravi every Friday night from 24 April 2020 to 2 April 2021. From 11 April 2021, the programme moved to TBS and has been broadcast regularly every Sunday from 13:00 to 13:30 (JST).",1.1095,/bPibVMymeObVvRCtlkaO3indEtY.jpg,2020-03-25,False,Sore Snow Man ni Yarasete kudasai,8.5,2
False,/y7qtpEsavX06LpP02CvzkDLoWls.jpg,"[10767, 35]",312402,['GB'],en,The Harry Hill Show,"Hello there! It's me, Harry Hill!

I've got a new show, and this time, it's visualised, A VODSCARF.

Join me, my son Gary and Sarah the A.I Bot as we talk to a motley crew of comedians, celebrities and cultural icons, and if that wasn't enough we all learn together as we speak to an expert on stuff like the big bang, day of the dead, and even FLIES as part of our theme of the week! PLUS introducing the game everyone is talking about, Name The Seed",1.4014,/wc0DRVsnF2ZRBgOFFo8S0kqg8K3.jpg,2026-01-19,False,The Harry Hill Show,0.0,0
False,/pt6OqBG5cFB9EsjZimzDNFyoZfC.jpg,[18],323205,['SN'],wo,Borom Keur,"After the patriarch's death, a family tears itself apart over his fortune, long-hidden secrets resurface, all leading to total chaos.",1.009,/lNyJpOsfxPRWk7dz35bMQtpNJug.jpg,2025-07-14,False,Borom Keur,0.0,0
False,/9bWq1L4YTCNjmRjyJOQxKNejUGd.jpg,[18],326227,['PH'],tl,You're My Favorite Song,"You're My Favorite Song is a heartwarming romance drama that follows Angel, a brilliant young girl determined to fulfill her dying grandfather's lifelong dream of building a beach resort.

But when a powerful business empire sets its sights on their prized beachfront property, Angel finds herself in an uphill battle to protect her family's future. With the help of her classmates, she embarks on a journey filled with friendship, first love, and the courage to stand up for what matters most.

Together, these young dreamers must fight to save the resort, honor a cherished legacy, and prove that even the biggest dreams can come true.",1.1106,/b4CoaEYtsx7vqnkez17YzarzdWR.jpg,2026-06-22,False,You're My Favorite Song,0.0,0
False,/iqpvJgbFHiGfiSQNKYE1Zpmftde.jpg,[35],323131,['TR'],tr,Her Şey Mümkün,"The show tells the story of Meriç and Deniz, two very different personalities in their late twenties living in Istanbul, and their relationship with each other and with life. We watch them confront themselves in absurd situations. We see how these two women, mostly with completely different, opposing views and stubbornness, come together in shared worries and problems, and support each other.",0.8302,/xwDOirKzJgTBfrJlM6gp0Fc3GAY.jpg,2026-05-21,False,Anything is possible,0.0,0
False,,[],96849,[],de,Tracks,,1.0754,/oBlCQngDcd55AIITRpqdxx6Wm1X.jpg,1997-01-03,False,Tracks,0.0,0
False,/3Th6XtrJikv3fg2PlYJWMkmz2bB.jpg,[99],322419,['RO'],ro,Cămătarii,"One of the most feared clans in Romania tells its inside story for the first time. This is not just the history of a clan. It is the story of a transition, of a Romania that paid dearly for the price of freedom.",0.7985,/m2N08g1l1nniOQX993EEKuv2R9N.jpg,2026-05-25,False,Camatarii,5.0,1
False,/r245NhvNsnSoTAOyt875CuPSTeP.jpg,"[99, 80]",324955,['GB'],en,The Accused: Beyond Reasonable Doubt?,"Following individuals fighting convictions that they believe to be a miscarriage of justice. At a time when the British justice system is under scrutiny, this documentary explores how difficult it is to overturn a guilty verdict, revealing the emotional toll, legal hurdles and determination required to prove innocence.",0.9264,/3vTtXnDQ8K2Plwgkf20m6vQukFE.jpg,2026-06-18,False,The Accused: Beyond Reasonable Doubt?,0.0,0
False,,[10764],115709,['AT'],de,Wenn die Musi spielt,,1.0614,,1996-07-27,False,Wenn die Musi spielt,0.0,0
False,,[99],325919,['DE'],de,POV – Deine Geschichte zählt,,1.1931,,2026-04-18,False,POV – Deine Geschichte zählt,0.0,0
False,/sKNb3WS1lPxpIiuyNnXxZAykTi5.jpg,[10764],318321,['CL'],es,Vecinos al Límite,,0.9368,/yBKZTugvlfu8wNkGqwmBYcDTTqX.jpg,2026-03-30,False,Vecinos al Límite,9.0,1
False,/935FHPrmQm00IjvA7KfCVgrQZs2.jpg,[10764],326406,['CN'],zh,快乐老家,,0.9607,/aj6DJhgZrUUcEniJjdyc8gGARBt.jpg,2026-06-28,False,Happy Homeland,0.0,0
False,/1snMX0PTzwOHNvZTHrJWPkjyNp9.jpg,[10764],101470,['US'],en,Lakefront Bargain Hunt Renovation,Mary Lynn and Mark look for a home by the lake for their family reunions. Chris Mosier helps them.,0.8225,/hrBfrMcr94YHsfBuKrN5i11MNFh.jpg,2017-04-15,False,Lakefront Bargain Hunt Renovation,0.0,0
False,/Abxh7UXX5YatkYenbeYB2rrR5Po.jpg,[18],312026,['BR'],pt,Sniper Americano A Ultima Rodada,,0.7394,/t4zdooKzXUurU9gRX2R15y1IwKS.jpg,2026-01-01,False,Sniper Americano A Ultima Rodada,0.0,0
False,/oE8EotVZOxYI9ZyjPm7I1XvXlEj.jpg,[16],325040,['CN'],zh,万人之上,"Yi Feng transmigrates to the Immortal River Continent. Born without a spiritual root, he can only make a modest living using the ""essential life skills"" granted by the system. Little does he know that in the eyes of the cultivators, his strength has already reached a god-like level, and every move he makes influences the entire landscape of the Immortal River Continent. Unaware of this, Yi Feng effortlessly resolves one crisis after another, bringing about both thrilling and hilarious moments, while offering new opportunities and choices to the people living on this continent.",0.9835,/dLrtv5XDGQPyB9lJp6U77HUN9Iy.jpg,2026-06-09,False,Above Myriads,0.0,0
False,/p8ct9P4pazzP85HMVhWbnlJw8D1.jpg,"[16, 10765]",325583,['CN'],zh,云深不知梦 特别篇：逐冥之役,,0.967,/jewlUepfUnqurE9xdj80RXIR52k.jpg,2026-06-17,False,Eclipse of Illusion SP：The Miasma War,8.5,2
False,/p8ct9P4pazzP85HMVhWbnlJw8D1.jpg,"[16, 10765]",325583,['CN'],zh,云深不知梦 特别篇：逐冥之役,,0.967,/jewlUepfUnqurE9xdj80RXIR52k.jpg,2026-06-17,False,Eclipse of Illusion SP：The Miasma War,8.5,2
False,/sOmfuB1WRgbmv7v8fyFC8mDjGc.jpg,[],137068,[],en,Aur Bhai Kya Chal Raha Hai,Hindi Tv Show that is about a brother and sister who take on their parents,5.6303,,,False,Aur Bhai Kya Chal Raha Hai,2.0,1
False,/lWDXeRzYlHbJLPeJFCR7glCs1H.jpg,[16],325578,['KR'],ko,물가의 밤,,0.9294,/ooQPZ62APeKooyn5aYkJ7DA3gLh.jpg,2026-06-29,False,물가의 밤,0.0,0
False,/q3Hl7mZGw0ckqDRBy3byaCW0kKU.jpg,[10764],256230,['NO'],no,Ekstrem gjemsel,,0.874,/mkpgaUhoAagRFbg78cBH3TSLKAk.jpg,2024-07-01,False,Ekstrem gjemsel,0.0,0
False,/yWIDRLL8X4755R43SfNhV82NsM9.jpg,[],306403,['BR'],pt,O Primeiro Amor do Quarterback,,0.6445,/51N8UYOpgFD6C5F46RptJwEcOq8.jpg,2025-12-02,False,O Primeiro Amor do Quarterback,0.0,0
False,/5jUnG4CjxHJMFlvnu0PJUCA4FFj.jpg,"[99, 10764]",221027,['DK'],da,"Ups, vi er voksne",,0.4912,/fYK2162f9L0fEhfioatUlW9sw04.jpg,2023-02-23,False,"Ups, vi er voksne",10.0,1
False,/yWIDRLL8X4755R43SfNhV82NsM9.jpg,[],306279,['BR'],pt,Encontrei um Marido Multimilionario Sem teto para o Natal,,0.6385,/f8TiLwva5dQy4bCQerZjaIjrYy.jpg,2025-11-30,False,Encontrei um Marido Multimilionario Sem teto para o Natal,0.0,0
False,,[],324854,['KR'],ko,자정의 편의점,"The series centers around the atmospheric, intimate late-night interactions between two young women inside a 24-hour convenience store.",0.8377,/3ZmaONOFEvi2agC9k1wAOdOu8tR.jpg,2026-06-13,False,Midnight Mart,0.0,0
False,/uNkyTMPbN48ht3PEXNmOJBnxIFT.jpg,"[80, 9648]",317246,['JP'],ja,コンサルタント―死を執筆する男―,A budding novelist realizes his crime fiction is being used as a blueprint for real-life assassinations by a mysterious organization.,1.0545,/gYjE0gnKjeVa8HTrHYcumY2F8Ny.jpg,2026-06-07,False,The Consultant,0.0,0
False,/rVAa6nHdCz5nZNfeFxKqQB7xNhd.jpg,"[16, 10762]",325176,['CN'],zh,大卫，不可以,,1.2113,/gmBHfc0b8WDVAd50yEkJCz33MFq.jpg,2026-02-09,False,大卫，不可以,0.0,0
False,/yWIDRLL8X4755R43SfNhV82NsM9.jpg,[],306387,['BR'],pt,Mamae Nao Chore Papai Esta Arrependido,,0.5652,/t7uxRglgStHALAyOKbxU1lqQnZZ.jpg,2025-11-30,False,Mamae Nao Chore Papai Esta Arrependido,0.0,0
False,/3FfvyiNSb3QYajethavcdvzfG7X.jpg,[18],315327,['TH'],th,เหมันต์ตะวันรอน,"Prince Rawi, forced into a loveless marriage, is betrayed by his wife’s affair and her deadly plot against him. After falling into an abyss during the confrontation, he wakes with amnesia in a village, starting a new life as Tawan under Lukjan’s care.",1.0961,/9B4icoUCEXqWqOIxgMpwlmZnO0o.jpg,2026-05-25,False,Sunset in Winter,0.0,0
False,/nffUeBRLStF4I4dohnltL2N37HU.jpg,"[18, 10751]",322789,['LK'],si,ජැෆ්නාදරය,"A compelling drama series exploring identity, survival, and the intricate bonds of community in Jaffna. As personal ambitions collide with deeply-rooted traditions, ordinary citizens must navigate complex modern challenges while fighting to protect the people and heritage they hold dear.",1.2505,/8rFuuIgcndRzPtJ4SGG3D4BZRev.jpg,2026-05-09,False,Jaffnadaraya,0.0,0
False,,[],300192,['CN'],zh,黄俊英经典粤语小相声小品集54集,,0.4682,/60alhIKX7kezUPVvfmybWEUSIdf.jpg,2025-08-01,False,黄俊英经典粤语小相声小品集54集,0.0,0
False,/ph3YcuE7kZqzzeLtTJNflDBuHVw.jpg,[18],324541,['JP'],ja,普通の恋愛,"This drama depicts the struggles of these two awkward individuals as they try to find their own happiness and explore what ""normal"" truly means.",0.7276,/cUJFwE8mXX2VTe1tXgRt46h1wCt.jpg,2026-07-02,False,Ordinary Love,0.0,0
False,/bfwtYagNlvS9SOurY5oAhzEHeaJ.jpg,[99],319385,['US'],en,History's Greatest Machines with Dolph Lundgren,"Explores the impact of machines on history, including the printing press, the Model T and early personal computers.",1.2843,/eKuqTyxbfg2WeKN4V7mdFs9WVYl.jpg,2026-06-01,False,History's Greatest Machines with Dolph Lundgren,0.0,0
False,,[],325135,['US'],en,Hastinapur Ke Veer,"Hastinapur Ke Veer explores how no child is born into war but shaped into it. Told through a child-centric lens, it delves into Duryodhan's need for validation, Yudhishthira's burden of righteousness, Arjun's longing for approval, Bheem's instinctive justice, and Karna's abandonment. With flawed parenting at its core, the show reveals how love, silence, and choices shape destiny, making war a result of emotional wounds rather than fate.",0.5132,/chwdDtN0ud0SoH91jlV9WaHeOyN.jpg,2026-06-02,False,Hastinapur Ke Veer,0.0,0
