adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,softcore,name,vote_average,vote_count
False,,[18],325328,"['PK', 'US']",en,Age of Ashes,"After a global collapse called the Ashes, six survivors fight for power as reality begins to fracture and hidden truths emerge.",0.3963,/9s4d9f6wuq7EJ5v3YXTBNUsiFt6.jpg,2026-07-05,False,Age of Ashes,0.0,0
False,/bWbskkGSx8qHskDk0N0mJrgIuU1.jpg,"[10762, 16]",309966,['CN'],zh,格林童话故事动画,,0.2154,/v7b7KYZeeaTcWMtAEm6VEGpjCfM.jpg,2026-01-01,False,格林童话故事动画,10.0,1
False,,[],308670,['US'],en,No way,The series is in pre-production and there is no description ready.,0.214,,2026-07-02,False,No way,0.0,0
False,/6qyGyeRsJEiyhFAPqa32nz6gnqo.jpg,[10763],322718,['BR'],pt,Inter 1 - Grande Minas,,0.1674,/eksCLbEn8Qj0aII33rzeBjnT4Mz.jpg,2025-12-01,False,Inter 1 - Grande Minas,0.0,0
False,/9pjNB4ghx4vPuQ8np9aStCUJsdu.jpg,[],325955,['CN'],zh,我的AI女友,,0.3095,/4pBVmkVTcLnq370kUBTfOhVHnAc.jpg,2026-06-17,False,我的AI女友,0.0,0
False,,"[18, 35]",325373,['TH'],th,ใต้โต๊ะทำงาน,"After being laid off at 45, a Gen Y professional gets a second chance by building a startup with a team of Gen Z coworkers.",0.2088,/8elRwuIlDnAcfEDjTkvCXHem657.jpg,2026-06-16,False,Under the Working Desk,0.0,0
False,/kijCXTUVku7VBZzS5c0HUt2j7Un.jpg,"[99, 10764]",317221,['US'],en,On Patrol: Live Special,"The most intense, jaw-dropping and unforgettable moments from REELZ’s hit documentary series On Patrol: Live. These specials show highlights from the more than 50 cameras rolling live on Friday and Saturday nights, following law enforcement officers from across the country. It’s an unflinching look at everything from high-speed pursuits and unpredictable pit maneuvers, to the takedown of felons on the run, surprising hiding spots, and officer interactions with their communities.",0.2024,/qjafSKzKl7GdWtXThJzxFpKktaK.jpg,2026-04-03,False,On Patrol: Live Special,0.0,0
False,,[16],324335,['JP'],en,岩元先輩ノ推薦,"The year 1910. Iwamoto Kodou is a young boy who has successfully carried out many curious missions under the military's directive. His destinations lead to encounters with the strange, weaving tales of history that have yet to be told.",0.2303,/wzRTybcDxG8sVJFFg6KfsKwScVN.jpg,2026-07-04,False,Recommendation from Mr. Iwamoto,0.0,0
False,/jigpLW1gxDilBiLMhNDr0TEcy22.jpg,[],326047,['BR'],pt,Reage DiaTv,,0.0786,/8ZUghZFVukaKnvP56JpXbx1HD9R.jpg,2025-08-19,False,Reage DiaTv,0.0,0
False,/at7SWZcrwAbualNlgDEAN2dHgUx.jpg,[],293746,['JP'],ja,The Performance,"The new global music festival ""The Performance"", which was first held in April 2024 and attracted about 60,000 people over three days, will be held again at K Arena Yokohama!

TV Asahi Channel will broadcast live performances of a total of 16 artists for three days from Friday, March 28th to Sunday, March 30th, 2025, along with exclusive interviews!

Look forward to the special live performances created by gorgeous global artists.",0.1019,,2024-07-14,False,The Performance,0.0,0
False,/lh5ht07X7wbG476cAKNkwPzBU78.jpg,[],325340,['ES'],es,Denominación De Origen,,0.1629,/7hrruRqnjX4nLtmWe3Ts1CeouXP.jpg,2026-06-14,False,Denominación De Origen,0.0,0
False,/7kZImxG4lhiSQyRufmlKY5RpDp2.jpg,[9648],324131,['JP'],ja,今夜もシリアルキラーと待ち合わせ,"After losing loved ones to serial killers, a lone-wolf detective and a woman with the ability to see a murderer's victim count through touch form a secret partnership to hunt killers hiding among ordinary people.",0.1702,/2BUS8BxbxTiveRWjqtjZ3agudnb.jpg,2026-07-01,False,今夜もシリアルキラーと待ち合わせ,0.0,0
False,,[],325052,['JP'],ja,うしろの正面カムイさん,"Shizuka is a normal high school girl with the ability to see ghosts. Due to her peculiar tendency to attract ghosts, she works as an assistant to Kamui, a famous psychic. Kamui takes pride in his top-notch psychic abilities, but the way he exorcises ghosts is rather unusual!",0.268,/eB3kUvHD5WLzkEHJNM32v2O8PCY.jpg,2026-07-04,False,KAMUI: He's Behind You,0.0,0
False,,[],325405,['US'],en,MDRJago: Liars of MDR,A team of liars fight to stop the monstrous Goat Dog Liar from destroying the Lands.,0.1474,,2026-06-09,False,MDRJago: Liars of MDR,0.0,0
False,/dmPYWflCnFWeADviu9RSeXk3hQ3.jpg,"[16, 10762]",318460,['JP'],ja,ピノ＆シノビー,"“Shinoby” and an Italian boy “Pino” make all kinds of discoveries through everyday adventures!

Travel back and forth between Japan and Italy with them, and learn about the cultural differences in food, sports, arts, games, and more from both countries!",0.17,/5h98NHd3nwUS9K8LiVGUPQEelfi.jpg,2026-04-03,False,Pino & Shinoby,0.0,0
False,/nAoWd1oUUzWZ5vWWeUNB1K340lm.jpg,"[10764, 35]",323583,['ES'],es,Me Meto En Un Jardín,,0.3149,/dKIAvXidZqkQVPxO5tu4iW6OwK0.jpg,2026-05-24,False,Me Meto En Un Jardín,0.0,0
False,,"[99, 80]",324912,['GB'],en,Staged: Deadly Deception,"What seems like a tragic accident or an open and shut case often hides a darker truth. Staged: Deadly Deception uncovers the chilling real-life stories where crime scenes are meticulously staged to disguise unimaginable horrors. Each episode delves into the twisted mind of those who constructed these elaborate deceptions, revealing the devastating toll of their lies on families, communities, and society. Through expert analysis, interviews, and forensic breakthroughs, the series goes behind the scenes of these crimes, piecing together the story as investigators unravel the truth hidden beneath the surface.",0.1472,/dhdkD4ffdBkCUgKBAG8b4BBMhyv.jpg,2026-06-02,False,Staged: Deadly Deception,0.0,0
False,/qIX82j0iQNXBEQ05AkXMH21arw2.jpg,[35],324185,['FR'],fr,Les Chaises Musicales Infernales,,0.3074,/cJKD1QDZRGTnI0x8Pu350B7DPbE.jpg,2026-05-29,False,Les Chaises Musicales Infernales,0.0,0
False,/q6z9VwcpQUCuUXs52Cen5yed9ab.jpg,[99],325439,['DE'],de,IN VERTIGO - OG Keemo und Funkvater Frank,,0.2058,/vlsnNCGwjKVxlk4hJj1RvAzqomN.jpg,2026-06-14,False,IN VERTIGO - OG Keemo und Funkvater Frank,0.0,0
False,,[18],317789,['JP'],ja,永久少年 Eternal Boys,"A 35-year-old man who loses his job unexpectedly becomes part of an idol group made up of men in their thirties and forties, all striving for a second chance at their dreams.",0.2326,,2026-07-04,False,永久少年 Eternal Boys,0.0,0
False,/vvTKZ8zf5KCphEQPiIycuxoFvdV.jpg,[10767],323552,['US'],en,NOT SORRY PODCAST,"From being judged online to owning their stories, nothing was off limits. This is the real introduction to the women everyone is about to be talking about.

This is bold. This is raw. This is NOT SORRY PODCAST.",0.1961,/78EFVHMF7mvF8t2iwkrAdvaJ6gC.jpg,2026-05-17,False,NOT SORRY PODCAST,0.0,0
False,/hs0TtuzXiKOGM1RwxfkgdNzEJiW.jpg,[99],276017,['CN'],zh,百家新说,,0.1529,/uEU2FCBXjJIWjGcMgISDwWqFvoR.jpg,2023-12-12,False,百家新说,0.0,0
False,/4EyDvCYGJs5X9wZN7TpNUJPJ9e2.jpg,[],317587,['AU'],en,MotorRacing 360,"Jess Yates, Paul Murray, Mark Skaife & James Phelps preview F1 Japan, the Max Verstappen to Mercedes rumours heat up, a new street race venue in Supercars & 2007 French MotoGP winner Chris Vermeulen joins the show.",0.1702,/socgMExdclmcXOvG16B3jtVHTA5.jpg,,False,MotorRacing 360,0.0,0
False,/xuXb5kaiZc55Kc3IDuBh5Yesr9B.jpg,"[10764, 10767]",305182,['NL'],nl,Not That Social,,0.1443,,2025-11-14,False,Not That Social,0.0,0
False,/sKXXELtInyNylJEMZiuvrjnjv5S.jpg,[16],322664,['CN'],zh,茅山学宫,,0.1156,/1IvA9fgiH0rFhDyAeA9zAJVKgg8.jpg,2026-05-15,False,茅山学宫,0.0,0
False,,[18],321613,['CN'],zh,小港湾,,0.1736,/dJuzifOP5eczyVQq0mYnodyyavb.jpg,2025-07-16,False,小港湾,0.0,0
False,/qkVUgBwo8pC8LXMSVBj6KmqTUuY.jpg,[10764],325230,['PL'],pl,Polska Shore,This well-known MTV Networks format revolves around a group of young people who live together and party in top clubs—people who love nightlife and having a good time.,0.1126,/da778lS5HnpkVYzMoAJnbKSYQck.jpg,2026-06-17,False,Polska Shore,0.0,0
False,/6qyGyeRsJEiyhFAPqa32nz6gnqo.jpg,[10763],322718,['BR'],pt,Inter 1 - Grande Minas,,0.1674,/eksCLbEn8Qj0aII33rzeBjnT4Mz.jpg,2025-12-01,False,Inter 1 - Grande Minas,0.0,0
False,/lh5ht07X7wbG476cAKNkwPzBU78.jpg,[],325340,['ES'],es,Denominación De Origen,,0.1629,/7hrruRqnjX4nLtmWe3Ts1CeouXP.jpg,2026-06-14,False,Denominación De Origen,0.0,0
False,,[],322643,['CN'],zh,戏曲 自用 lzs2026,,0.159,/5fexR7TPZ1xh5aFMEP2vsHqfT6A.jpg,2026-05-16,False,戏曲 自用 lzs2026,0.0,0
False,/z65eEIDiG1x0idsh8nw4EWp5mdM.jpg,[10764],281537,['MX'],es,La Más Draga: Solo Las Más,"La Más Draga: Solo Las Más is an All Stars spin-off edition of La Más Draga that brings together past contestants of the show in order to compete once again for the crown. As with the main series, the show is transmitted on YouTube and produced by La Gran Diabla Producciones.",0.1572,/6ozQpvxN8pMVoxAuHapxiDIYgoo.jpg,2024-03-19,False,La Más Draga: Solo Las Más,0.0,0
False,,[],321584,['US'],en,The Quizard's Pit,"You have now entered The Quizard's Pit... a weekly trivia tumble into the weirdest corners of the known world! Join intrepid pals Shane Madej and Matt Real, plus the occasional brave guest, as they dive headfirst into a fact-finding tête-à-tête fueled by curiosity, questionable confidence, and a deep love of learning strange little things.  Each episode, they are assigned a universal topic like cats, bicycles, or Denver, then each brings three of the most surprising and downright staggering facts they can dig up. The result is a delightfully chaotic informational mosaic that proves it is nice to know a lot about a little, but sometimes all you can hope for is knowing a little about a lot.  So, kick back, clear your mind, and prepare to uncover the secrets of the known world. Welcome to The Quizard's Pit.",0.154,/11OzmIUQqCu1kUz6wgQukzuxP7W.jpg,2026-05-11,False,The Quizard's Pit,0.0,0
False,/hs0TtuzXiKOGM1RwxfkgdNzEJiW.jpg,[99],276017,['CN'],zh,百家新说,,0.1529,/uEU2FCBXjJIWjGcMgISDwWqFvoR.jpg,2023-12-12,False,百家新说,0.0,0
False,,[99],314427,['JP'],en,Backstage Japan,"Go behind the scenes at Japan's most popular and intriguing places. Discover world-class expertise and advanced technology, driven by imagination, dedication, and attention to detail.",0.1522,/kT3GYIaOV86FZ5N6yLCMrHunU2S.jpg,2026-02-19,False,Backstage Japan,0.0,0
False,/5GKctdk6M6IBcdAi5x1nxTRLyZj.jpg,[99],324972,['RU'],ru,Азбука вселенной,,0.1506,/8cYqKpSkoJt7DIRaHXoMEf4KqmE.jpg,2026-06-10,False,Азбука вселенной,0.0,0
False,/64mGralrAfjZcwJF7SrXb9DE5xq.jpg,[],320263,['CN'],zh,射雕英雄传之华山论剑（第三部）,,0.1475,/jaynXcG3IKBjSNUfU3gNRCuUhmY.jpg,2026-04-20,False,射雕英雄传之华山论剑（第三部）,0.0,0
False,,[],325405,['US'],en,MDRJago: Liars of MDR,A team of liars fight to stop the monstrous Goat Dog Liar from destroying the Lands.,0.1474,,2026-06-09,False,MDRJago: Liars of MDR,0.0,0
False,,"[99, 80]",324912,['GB'],en,Staged: Deadly Deception,"What seems like a tragic accident or an open and shut case often hides a darker truth. Staged: Deadly Deception uncovers the chilling real-life stories where crime scenes are meticulously staged to disguise unimaginable horrors. Each episode delves into the twisted mind of those who constructed these elaborate deceptions, revealing the devastating toll of their lies on families, communities, and society. Through expert analysis, interviews, and forensic breakthroughs, the series goes behind the scenes of these crimes, piecing together the story as investigators unravel the truth hidden beneath the surface.",0.1472,/dhdkD4ffdBkCUgKBAG8b4BBMhyv.jpg,2026-06-02,False,Staged: Deadly Deception,0.0,0
False,/kyShKI0kqqOenqTbsyXKgQfhEzd.jpg,"[18, 10751, 10766]",326444,['BE'],nl,Familiegeheimen: The Boyfriend,"Louise is involved in a near-miss but is saved by Elias, a true hero. What begins as a fairy tale soon turns into a game of manipulation. Who is Elias really? And what are his intentions for Louise?",0.1457,/yJ2yrklPCwvzTcvX0PQCE9WWBwL.jpg,2026-06-25,False,Familiegeheimen: The Boyfriend,0.0,0
False,/1tNMpOc6u1Hsap5ATOPCFEpX47Q.jpg,[],326437,['DE'],de,Eden - Du bezahlst für jede Lüge,,0.1446,/1IJ8c6hagDhFLXNZvZ9s4WTcHar.jpg,2026-06-25,False,Eden - Du bezahlst für jede Lüge,0.0,0
False,/xuXb5kaiZc55Kc3IDuBh5Yesr9B.jpg,"[10764, 10767]",305182,['NL'],nl,Not That Social,,0.1443,,2025-11-14,False,Not That Social,0.0,0
False,/3qzzIAie31oFmmzjgGLy5IKzx45.jpg,[],322364,['NL'],nl,Micha en de Mannen die het Beter Weten,,0.125,,2026-06-12,False,Micha en de Mannen die het Beter Weten,0.0,0
False,,"[16, 10762]",316971,['CN'],zh,乐高城市守卫者：超级警长,,0.1201,/siQlcFCgmVA2F8Ws7wx2aWZashY.jpg,2025-08-22,False,乐高城市守卫者：超级警长,0.0,0
False,/Aqcrj12VHkR5rgfxCdd8Z3hOIgv.jpg,"[16, 10762]",311946,['CN'],zh,奶龙搞怪大作战,,0.1191,/ved811tAZsy5ipiIeoDJXQ1mgp1.jpg,2023-01-12,False,NAI LONG GAO GUAI DA ZUO ZHAN,0.0,0
False,/1wMO3onVMByrXmOTPTXnSI3Z7UB.jpg,[18],324770,['TH'],th,คนโหดบานฉ่ำ,"Mek, a professional boxer, heads to Bangkok chasing his dream of fighting on the big stage. By chance, he meets Man, an LGBTQ+ cabaret performer who looks exactly like him, like a twin. The two decide to switch identities to investigate the mystery of their origins.",0.1174,/tOSWsMV9Jl0Pg674gOlarLZ0PXg.jpg,2026-07-03,False,My Sexy Shadow,0.0,0
False,/xVjpLjsyJv3Q7uqnplKKGe7N4zt.jpg,"[10762, 16]",302584,['CN'],zh,乐乐课堂：红楼梦,,0.116,/5w4B12fan3W52IblB5h0fpZ6oZe.jpg,2025-10-09,False,乐乐课堂：红楼梦,0.0,0
False,/sKXXELtInyNylJEMZiuvrjnjv5S.jpg,[16],322664,['CN'],zh,茅山学宫,,0.1156,/1IvA9fgiH0rFhDyAeA9zAJVKgg8.jpg,2026-05-15,False,茅山学宫,0.0,0
False,,[16],315996,['CN'],zh,汤直志异,,0.0972,/qB3nB92m1B5gd5nR63tAMSVwwbu.jpg,2026-02-02,False,汤直志异,0.0,0
False,/1tNMpOc6u1Hsap5ATOPCFEpX47Q.jpg,[],326437,['DE'],de,Eden - Du bezahlst für jede Lüge,,0.1446,/1IJ8c6hagDhFLXNZvZ9s4WTcHar.jpg,2026-06-25,False,Eden - Du bezahlst für jede Lüge,0.0,0
False,,[],326438,['DE'],de,Die Landarztpraxis – Team Sonnenhof,,0.1765,,2026-06-29,False,Die Landarztpraxis – Team Sonnenhof,0.0,0
False,,[],325728,['ES'],es,El super sistema me dio 3 diosas,,0.0569,/7rG0uS2GMLVXnbmh1FD4Sxn6UGk.jpg,2026-06-01,False,El super sistema me dio 3 diosas,0.0,0
False,,[],324056,['ES'],es,Millennial Mal,,0.1681,/jcq1FEFSO8Xwkv6kAttMDZZv5DJ.jpg,2026-06-30,False,Millennial Mal,0.0,0
False,,[18],326617,['TH'],th,ปราการแสงจันทร์,"After a helicopter crash, struggling writer Jilla is forced into a dead socialite's identity — and thrust into a powerful family's deadly web of secrets.",0.0714,/yb2KXMaM6rroox7Lw2Mx1BpAhhU.jpg,2026-06-27,False,The Hidden Shadow,0.0,0
False,,[99],326521,['AT'],de,Breaking Media,,0.0764,,2026-01-27,False,Breaking Media,0.0,0
False,,[],325849,['ES'],es,El campeón desaparecido,,0.0638,/xsMx2OQRvvkQWupLJH7y2Zq1Msr.jpg,2026-06-18,False,El campeón desaparecido,0.0,0
False,,[],313495,['KR'],ko,딥오피스,"Cold during the day and hot at night, a team leader and her subordinate constantly conflict at work. However, their relationship turns passionate once they accidentally meet in disguise at a party one night.",0.0689,/6pZVIhIfi0jKHibHZUOAaDyNznj.jpg,2025-10-15,False,Deepoffice,0.0,0
False,,[],302561,['CN'],zh,超能车车侠儿歌,,0.0496,/8MMZOWYO6raOb3T5oSEbeg76S0P.jpg,2025-01-08,False,超能车车侠儿歌,0.0,0
False,,[16],321022,['CN'],zh,清华附小《妙解成语》,,0.0673,/kqmq4HMwkFyc5z2m06VsYndzWnM.jpg,2026-04-01,False,清华附小《妙解成语》,0.0,0
False,,[],315670,['ES'],es,Un trato con el capitán de hockey,,0.064,/5xAgg3bMl2N5SSkbP0SfiI3b6OK.jpg,2026-03-05,False,Un trato con el capitán de hockey,0.0,0
False,,[],322385,['US'],en,Event Horizon by JMG,"John Michael Godier's Event Horizon is a Science and space focused narrative driven show featuring special guests.  Event Horizon covers science, astronomy, space science, futurism, technology, astrophysics, history, news and more.",0.0389,,,False,Event Horizon by JMG,0.0,0
False,/9cbeYSwAQj6HLZr8uMst4TAEuJO.jpg,[],319898,['PT'],pt,The Adventures of Aquaman & Mera,,0.0389,/8POg0JLXCvlzlIIK8gatljIHI18.jpg,2026-07-01,False,The Adventures of Aquaman & Mera,0.0,0
False,,[],285311,[],ar,مومولو والأصدقاء,"Momolu, a gentle panda, and his friends have a knack of stumbling into far fetched situations. Each experience will be solved through creative thinking and collaboration. By working together the animals discover, learn, make mistakes, have tons of fun, and always learn something about art and design along the way.",0.0495,,2025-02-01,False,مومولو والأصدقاء,0.0,0
False,,[],301827,['SA'],ar,عندي سؤال,,0.0454,/kExVB95kKQBwzwiBNPxsSN6lRxh.jpg,2025-09-01,False,عندي سؤال,0.0,0
False,,[10764],297426,['CN'],zh,英语零基础直达口语流利,,0.054,/59L3f1qsxIHBrgPk6Yy0LtWWKeG.jpg,2023-07-19,False,英语零基础直达口语流利,0.0,0
False,,[],314122,['CN'],zh,无限白粥，我撒豆成兵,,0.0721,,2026-02-06,False,无限白粥，我撒豆成兵,0.0,0
False,/307a6qPH2j8lhUFFFmSWHQXtMxc.jpg,[],322739,['CN'],zh,换亲成宠,,0.0387,/38y5lVEWohH67LtCHECgwJBw0BI.jpg,2026-05-04,False,换亲成宠,0.0,0
False,,[],326142,['JP'],ja,酒巻さんと不思議なBAR,,0.068,,2026-07-02,False,酒巻さんと不思議なBAR,0.0,0
False,,[],295959,['US'],en,Hood After Hours,A Cool Guy Gets Attacked In His Office While Playing Roblox In HOOD HQ,0.053,,,False,Hood After Hours,0.0,0
False,/yWIDRLL8X4755R43SfNhV82NsM9.jpg,[],306262,['BR'],pt,Como Conquistar um Raposa Prateada,,0.9097,/grVsam3AtB7ijFwX3gWkuIovd58.jpg,2025-11-30,False,Como Conquistar um Raposa Prateada,0.0,0
False,,[99],326397,['PL'],pl,Klich. Poza schematem,,0.0654,/9JuZqOR6EfT82obKj7M8kSzU35K.jpg,2026-06-28,False,Klich. Poza schematem,0.0,0
False,,[],326559,['ES'],es,El Imperio Romano En Tren,,0.0882,,2026-06-27,False,El Imperio Romano En Tren,0.0,0
False,,[],325603,['JP'],ja,一緒にごはんをたべるだけ,,0.0457,,2026-07-03,False,一緒にごはんをたべるだけ,0.0,0
False,,[],325753,['ES'],es,El mundo a mis pies,,0.0466,/iKTYw1Fgq7mRvbXpksonZowkCyk.jpg,2025-08-20,False,El mundo a mis pies,0.0,0
False,/qZ0cIN21FBdmB5hnhpQRiaVT11H.jpg,"[16, 35]",324753,['PL'],pl,Hot Glass Shards,,0.302,/sQCAwmty5InTAIchSXcBLlWaaSm.jpg,2026-07-03,False,Hot Glass Shards,0.0,0
False,,[],318172,['ES'],es,El héroe no se esconde,,0.0453,/pc5hmPn8RaWFKQrubRQhYCqT5vn.jpg,2026-03-30,False,El héroe no se esconde,0.0,0
