adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,softcore,name,vote_average,vote_count
False,/5CUMHFNLc1cPpS6xBiUNWoa2XSE.jpg,"[16, 10765]",296436,['JP'],ja,無自覚聖女は今日も無意識に力を垂れ流す,"Overshadowed by her saintly sister Flora, plain Carolina seizes a chance to be useful by agreeing to political marriage with a prince rumored to be cruel. But the prince is nothing as expected—he’s a gentleman, and Carolina feels valued for once in her life. As Carolina blossoms, she discovers a sense of self-worth and a mysterious power, while Flora’s perfect life back home starts to crumble.",1.3406,/xrgC96oAFYSSjCysOg8oCAVzVSg.jpg,2026-06-30,False,The Oblivious Saint Can't Contain Her Power,0.0,0
False,/o7l7Gl4dUsQ4IELbLMO0RVPDjuz.jpg,"[10767, 10751]",124094,['JP'],ja,チコちゃんに叱られる!,"The show's main protagonist is the 5-year-old title character Chico-chan. An actor wears a costume with an oversize head to portray her, while the broadcasts show her face in 3D computer graphics, which allows for a variety of outrageous expressions and effects. Accompanied by comedian Takashi Okamura, the show features Chico-chan asking Okamura and others simple questions, such as ""Why do people wave their hands when they say goodbye?"" If they cannot answer properly, she spits out her sarcastic signature phrase, ""Botto ikiten ja ne-yo!"" (Don't sleep through life!) Yuichi Kimura provides the voice of Chico-chan.",1.6743,/kir3jODCaR2gTEWuI4U2DYNCn2s.jpg,2018-04-13,False,Chico Will Scold You!,0.0,0
False,/qbTnqNynOxlwGVY3UokSeFLkxQe.jpg,[],320064,['CN'],zh,七十二家房客-第18季（拆放）,,0.7783,/tszh9zsdr6tkZEl3lVoMI3n0LxZ.jpg,2026-04-18,False,七十二家房客-第18季（拆放）,0.0,0
False,/aPxfLACunhuDOAN1zzCLeXHBRLJ.jpg,"[18, 35]",324744,['AU'],en,Ina,"When driven TV producer Madeline is forced to cast her mother as the guest star of her cooking show, their simmering tensions boil over in a single shoot day where they might finally heal – or see their relationship go up in flames.",1.2435,/ahAiqgr9ovlij7GuLBC1RbeHNfc.jpg,2026-06-12,False,Ina,0.0,0
False,/bVRXFOcZDabgzl2TycG9hbYpAe2.jpg,[],257085,['TH'],th,ธาตรี,"After losing everything to his lavish lifestyle, bankrupt socialite Thatri Thatriphan crosses paths with a wealthy childhood friend who shares the same name. When a tragic train bombing leaves the friend incapacitated, Thatri is asked to assume his identity and claim a vast inheritance—pulling him into a risky deception that could either restore his fortune or destroy him completely.",1.1901,/qxQoOqocwjDQqKpi0H40hobEuUq.jpg,2026-06-08,False,The Two Faces of Thatri,0.0,0
False,/1J2Dw3e7vQfJezJa6x95x4HfdNA.jpg,[10764],271956,['BR'],pt,Show do Milhão,,1.1268,/dZtWN6HpH5pf5U89wibVw7WEmTG.jpg,1999-11-07,False,Show do Milhão,10.0,1
False,/4qj2w6P1gKCIggknGXEfBvj9Lqb.jpg,[16],296532,['CA'],en,Super Simple Draw,,1.4008,/ohFXoseOBEF5FQuzYFYrtNuEWSQ.jpg,2025-07-22,False,Super Simple Draw,10.0,1
False,/bqPajdAV7XjthJmhj60s1zfr01t.jpg,"[18, 80, 9648]",316567,['RU'],ru,След Чикатило,"The country is gradually moving away from the 90s, life is getting better and people are again attracted to the Black Sea resorts, where travelers along the way become victims of brutal murderers. In the pursuit of profit, they spare no one: neither women, nor the elderly, nor children. All attempts to get on the trail of criminals end in nothing and there is not a single serious clue in the case. At the same time, Vitaly Vitvitsky and his pregnant wife Irina Ovsyannikova go on vacation to the Crimea and themselves fall into the clutches of criminals, who turn out to be members of the ""Amazon Gang"", led by a certain Smallpox.",1.9306,/f0rXIdawekALnLCZwPUKCBGwSw.jpg,2026-05-21,False,Trail of Chikatilo,8.5,2
False,/pxFMlG44kdemKZNDAHyu3GZBq4b.jpg,[10767],249529,['ZA'],af,Laataand by Rian,The popular TV presenter Rian van Heerden is speaking directly to the country's biggest newsmakers to het the story behind the story.,1.1791,/dGNFZbUkLKLu1LsmukS7Qvq0fUZ.jpg,2023-07-04,False,Laataand by Rian,7.0,1
False,/52MaWq1WzMfhAqW591kQ754aZk1.jpg,[10764],284899,['US'],en,Drag House Rules,Seven iconic drag queens move into a house and are eliminated by group vote until only one queen remains.,1.4331,/iwuOioQ2jVh13hRqVP3j8XmTD04.jpg,2025-02-21,False,Drag House Rules,0.0,0
False,/hx7pdwwFfAORZk35pZdIphRI6VZ.jpg,"[9648, 18]",324647,['IR'],fa,کلاغ,"It seems that the theme of forbidden love has become the new favorite subject of the home theater network; in almost every work you watch, a forbidden love is involved. The story of Mahdavian's 'Crow' (Kalaagh) is no different. A middle-aged man falls in love with a young woman, a passionate and burning love that leads to nothing but darkness and destruction. Based on the released teaser, the story is about a pre-revolution army officer named Dariush who falls in love with a young woman named Saye. However, it appears that this young woman might be an infiltrator.""",1.051,/nQJLTyOKn8POkxutrkX46pXBxKH.jpg,2026-06-03,False,Crow,0.0,0
False,/g1aauzWYfNZXLkTgNvXFuB43v0l.jpg,[18],300808,['CN'],zh,国民老公带回家,"Qiao Anhao and Lu Jinnian enter a fake marriage because of Xu Jia Mu’s car accident, concealing their true feelings. Later, they join the same film crew and experience misunderstandings, mutual protection, and revelations about the past.",1.1504,/sYkUd2w2w4DwYOsr8hbANQVDS5m.jpg,2025-08-30,False,My National Husband,9.0,1
