adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count
False,/f8klF55U8filBYsIXeZAo8jSZcj.jpg,[18],64296,My Little Loves,fr,Mes petites amoureuses,"Daniel lives with his grandmother and, after a year of high school, goes to live with his mother in the south of France; a harsher environment which rapidly changes his perception of friends, work, and women.",1.2958,/roR2cQdgg6wXoAl99D2Dw9JDNxd.jpg,1974-12-20,False,False,6.75,60
False,/qTq1JPW0faawlAJXRCmyp4476G3.jpg,[99],1518801,Do You Love Me,fr,Do You Love Me,"A playful and personal journey through Lebanon’s audiovisual memory, composed entirely of archival footage. It is a love letter to Beirut, spanning 70 years of film, TV, home videos, and photography, exploring the Lebanese collective psyche – marked by joy and intimacy, destruction and loss. Through the eyes of citizens, filmmakers and artists, the film reconstructs a fragmented history in a country without a national archive, celebrating creative expression as both resistance, renewal and a way to preserve memory.",0.8475,/2UT8AJCRJx9luYAqk82paKP7DY8.jpg,2026-05-07,False,False,7.75,2
False,/fLCqYQi6n0gtJHED6pUmGv1pJs4.jpg,[35],1708043,Election Day,it,Election Day,,1.2664,/lYndI3wlV6QD1HGuEVUihAUkBsi.jpg,2026-07-09,False,False,0.0,0
False,/1PSrPsyXJ0XQKkpUpTG7KninVz9.jpg,[18],1119547,In a Whisper,fr,À voix basse,"Back in Tunisia for her uncle's funeral, Lilia reunites with a family that knows nothing about her life in Paris, particularly her romantic life. Determined to uncover the mystery behind her uncle's sudden death, Lilia finds herself confronted with family secrets.",0.9311,/1oaCfhtCedWJY7Vz0ncxq34fSUP.jpg,2026-04-22,False,False,7.2,4
False,,"[18, 10402]",1711502,Nevermind,bn,Nevermind,"In the neon-lit streets of Kolkata, a woman searching for redemption crosses paths with a mysterious bar singer whose past remains hidden. Over the course of a restless day, their lives intertwine with strangers carrying their own conflicts and secrets, until a buried truth changes everything.",1.1252,/gni64cXSeRH0vursdOzTViRG9i7.jpg,2026-07-03,False,False,0.0,0
False,/vEzI6rzlLmhN3nokBz2gAVh8fxR.jpg,"[16, 12, 35, 18, 878]",1461701,Foufo,id,Foufo,A flying saucer aka UFO belonging to aliens that landed in Madura.,0.9116,/x6uDD7wWwLeeNpqAlZedK9KCoVN.jpg,2026-07-09,False,False,0.0,0
False,/sZ76qQnGC2jkNV5NV6hAvq8CPj7.jpg,"[27, 9648]",1475375,Korean Haunted Hospital,id,402 Rumah Sakit Angker Korea,"A group of Indonesians: Juna, Adit, Bara, Arum, Yuri, and Tyas set out to live-stream a test of courage at the so-called most haunted hospital in South Korea, Yong-Won Hospital. Rumor has it that the hospital was once a front for a cult whose members chose to die following their leader. Now, the hospital is in a state of disrepair and no one dares to enter. This motivates Juna and his friends to become the first people to live-stream there.",1.3771,/hDNUlUbOCqXK4a7o66rrbJti0eM.jpg,2026-07-09,False,False,0.0,0
False,/tdDESdpoXKQpUSjcFr4M6an6oNe.jpg,[18],1166688,Amoeba,en,Amoeba,"In a repressive city-state, a tomboy schoolgirl persuades three classmates at an all-girls school to rebel by forming a triad gang.",1.0133,/wvSc3Swz1lCGewaJynWuXh6ndRV.jpg,2026-03-21,False,False,6.0,3
False,,"[10751, 18]",1488950,Aajo Ardhangini,bn,আজও অর্ধাঙ্গিনী,"Set against the backdrop of an unexpected wedding invitation, a chance reunion after two years of estrangement forces two women to confront their deeply entangled, hidden past. As their unresolved history resurfaces in the shadows of the Chatterjee household, an unsuspecting husband finds himself increasingly caught in a web of unspoken anxieties.",0.9831,/jYbV6Nt9W804NmEiZdt0QOQoYnU.jpg,2026-07-10,False,False,0.0,0
False,,"[10751, 18]",1488950,Aajo Ardhangini,bn,আজও অর্ধাঙ্গিনী,"Set against the backdrop of an unexpected wedding invitation, a chance reunion after two years of estrangement forces two women to confront their deeply entangled, hidden past. As their unresolved history resurfaces in the shadows of the Chatterjee household, an unsuspecting husband finds himself increasingly caught in a web of unspoken anxieties.",0.9831,/jYbV6Nt9W804NmEiZdt0QOQoYnU.jpg,2026-07-10,False,False,0.0,0
False,/3OdrhNBIIJdzAxZjNoojwAc3Ot8.jpg,"[10751, 35, 18]",1499783,Splish Splash Forever!,de,Plitschplatsch forever!,"11-year-old Pola and her best friend Polly spend all their time at the local outdoor pool, Plitsch Platsch, where Polly's parents run a café. When the pool is closed due to budget cuts and Polly's family moves away, Pola suddenly finds herself alone. Refusing to give up, she teams up with her clever new classmate Rosalie to try to save the pool. Together, they start a petition and rally with the local children. Along the way, Pola discovers new friendships and learns that change is a part of growing up.",0.896,/zmyyCq1oQ5VH1uUfGJrYxRmJBlt.jpg,2026-04-16,False,False,0.0,0
False,/p6VH952NTR5ZkZ8GZ2HAE2R3EoR.jpg,[35],1238735,The Floaters,en,The Floaters,"Struggling musician Nomi accepts a last-resort job from her overachiever best friend Mara: mentoring misfit campers, the “Floaters,” at their childhood Jewish summer camp. As the camp struggles to survive amidst competition with a longtime rival, Nomi, the Floaters, and Mara must overcome their differences to bring the community together and save the camp.",0.9082,/i5Sl1Y28Dzzoi1xDiCL48eHl2XH.jpg,2026-07-10,False,False,0.0,0
False,,"[878, 53]",1381202,The Outer Threat,en,The Outer Threat,"After making a groundbreaking extraterrestrial discovery, astrophysicists Daniel and Michelle are forced to flee from home with their family — pursued through the countryside by a relentless and anonymous assailant. As their flight unfolds, the line between cosmic revelation and human paranoia blurs, leading to a tense and emotional confrontation that challenges the boundaries of understanding, science, and survival.",0.8689,/fOkeNglWmj5ubNwhpiXBPEep2QW.jpg,2026-07-10,False,False,0.0,0
False,/3LOgsM6ah3AnpuSAVVSqIgyNKAM.jpg,"[27, 35, 18]",1642122,No Volveré,es,No Volveré,"A lonely ventriloquist is served divorce papers at the showroom bar where he works. Things take a strange turn when he tries to remedy the situation with his puppet, Luis.",0.7113,/cgI3LemJ9wJZVY41fFxPReg6gDv.jpg,2026-07-01,False,False,0.0,0
False,,"[18, 35, 27, 16]",1719831,Dentystyczna odezwa do Narodu,pl,Dentystyczna odezwa do Narodu,,1.3816,,2026-07-06,False,False,0.0,0
False,/7Bj5JolxYHL5ybwz6ConRcFwQmc.jpg,"[27, 35]",1719030,Rave,en,Rave,A masked DJ slices and dices his way through an afterparty in the Hollywood Hills.,3.3271,/5IAMySn2mJyo2Y0lWPs02n8GmgA.jpg,2026-07-18,False,False,0.0,0
False,/hArGjSwxJckhRGaXaAlCHW4wXri.jpg,[10770],1538486,The Crucian,zh,鯽魚,"Born never to cry, Fish seeks his missing mother through the underworld. He believes her ghost is imprisoned within a deity puppet — yet, it conceals neither his mother nor an informant, but a survivor. Through the puppet’s mouth, the seaside street’s buried past unfolds.",1.4062,/v3kA0cG5scZ5VdzRyu4Rkt8Pj6U.jpg,2026-07-01,False,False,0.0,0
False,/wFDLq0hl1YdWXXQSU2BSDLcJX9T.jpg,[18],974228,Cotton Queen,ar,ملكة القطن,"In a cotton-farming village in Sudan, teenage Nafisa is raised on heroic tales of battling British colonizers told by her grandmother, the village matriarch Al-Sit. But when a young businessman arrives from abroad with a new development plan and genetically engineered cotton, Nafisa becomes the center of a power play to determine the future of the village. Awakening to her own strength, Nafisa sets out to save the cotton fields – and herself. Neither she nor her community will ever be the same again.",0.8536,/p0veSdE8OHuiX39nk0jql1k2e5n.jpg,2026-04-23,False,False,0.0,0
False,/imoDW7tUgwq2wgajR1YafDTG9Ij.jpg,"[18, 35, 878]",1353926,Keep Real,zh,特立独行,"Thirty years ago, the Super Ying Association led by Superman Wang Changhai crushed the aliens. Years later, Wang Changhai was appointed to return to his hometown to set up a combat squad, but in the town of Rheinland, which had been peaceful for many years, human feelings and courtesies have left Wang Changhai overwhelmed, creating layers of obstacles to Wang's ability to complete his mission.",1.1655,/cyzcsp95W2Op3G5Gb8S2cPEnSc2.jpg,2026-07-03,False,False,0.0,0
False,/7iMZWD9ecKLAKpi71zR3impjHxr.jpg,[35],1617191,Summer's Last Resort,en,Summer's Last Resort,"High-strung Summer finds herself trapped on vacation with her free-spirited mom’s corny boyfriend Glenn, who is also her vice principal. The teen sets out to salvage the trip by secretly plotting to break the couple up.",0.8588,/vscxE36Em3lxUrjqy4liTCsNORb.jpg,2026-07-06,False,False,0.0,0
False,/vElyR7rR3EOAmW3ZeLOdGhFWaeu.jpg,"[53, 18]",1141970,Morte Cucina,th,ครัวสาว,"Sao, a talented cook, accidentally meets the man who took advantage of her in the past. She sets her revenge plan in motion using her cooking skill to achieve a rather unexpected result.",0.9908,/xlPJ8Wp9mm10bWmKdydkuOyxrHU.jpg,2026-07-02,False,False,0.0,0
False,/xKYJkhj7G21ANMBKWIyByJweQzC.jpg,"[18, 10749]",1484319,NIKO,ko,NIKO,"In the troubled night of Seoul on the verge of apocalypse, Niko, a penniless scriptwriter, works a part-time job as a companion for people who have lost their keys. When she can no longer satisfy her longing for true love in this once melancholic, sensual, and bustling city, she disappears. Her boyfriend Jeremy and their new friend Ji-eun start looking for the missing Niko and become entangled in a love triangle. At last, Niko finds a new, reckless, and ultimate way to express her feelings.",0.9647,/sgBvy3dBHmBIKS6lsQQqkosVAzn.jpg,2026-07-04,False,False,0.0,0
False,/glqP80cgobJTAcnKOaeJX6dVFle.jpg,[27],1449970,Hold to Death: Hand in Hand,zh,死亡之握：鬼牽手,"The teacher is invited by someone she likes to join a class reunion. They play a game to invite ghosts to make friends, unaware that curses are placed upon them. There is a reason for the malevolence.",0.9498,/dOXzlJeEXGNMkxiLOfmujY136zP.jpg,2026-04-17,False,False,0.0,0
False,/R8ohCHYFJfjqj33o6sKFKQGJbB.jpg,"[10402, 18]",1229563,The Wave,es,La Ola,"A music student’s testimony ignites a feminist uprising on her campus, where protest becomes performance and collective voice becomes an act of resistance.",0.9494,/nnmrSNDTiSTgczXBKLeqrk7hT8j.jpg,2025-08-28,False,False,5.4,5
False,,"[99, 10402]",1717501,A Noite de Alaíde,pt,A Noite de Alaíde,,0.8152,/8LxWT9Sp8v4cX7dlXUcGa7YvnHf.jpg,2026-07-16,False,False,0.0,0
False,/y3KBvJlbvaVO90YErdgiAlB4o16.jpg,"[35, 18]",1351705,Miss Mermaid,fr,Miss Mermaid,"Freshly divorced, Fanny, a thirty-something from Fécamp, has nothing left of her marriage but a sky-blue sofa, debts she refuses to pay, and an absolute determination never to 'start her life' with a man again. Despite her burning need for freedom, this cleaning lady finds herself stuck back at her parents' house.  That is, until the day she crosses paths with Anemone, a professional mermaid passing through the region. She decides to take the plunge and dive into the world of mermaiding.",1.2601,/mHOdJ7cKrASZvGli7GaXbDUSOdd.jpg,2026-07-01,False,False,0.0,0
False,,[28],1719557,The Living Dragon,ja,夢物語 The Living Dragon,"For more than half a century, Yasuaki Kurata has been one of the most prominent and singular Japanese actors in international action cinema. After becoming a major star in Hong Kong during the Golden Age of kung fu films - appearing alongside such icons as Jackie Chan, Sammo Hung, Jet Li and Donnie Yen - Kurata now marks both the 60th anniversary of his acting career and his 80th birthday with an ambitious and deeply personal new project, ""The Living Dragon.""  Structured as an anthology of three interconnected stories, the film brings together leading action directors Koichi Sakamoto, Kenji Tanigaki and Yuji Shimomura - all former members of the Kurata Action Club, who went on to earn their own fame in Japan and abroad. Moving between realism, fantasy and memory, the stories they've written for their sifu revolve around aging, unrealized dreams and the enduring spirit of those who continue to devote themselves to cinema.",1.3048,/lkT488OYmKff5PJK0dMknFHhiNs.jpg,2026-07-17,False,False,0.0,0
False,,"[35, 12]",1488184,Касса невест,ru,Касса невест,,1.0595,,2026-07-02,False,False,0.0,0
False,/iVDsZzyJpxjU9jHG1ofXdllINyO.jpg,"[35, 18]",1483527,François.e,fr,François.e,"François, a 50-year-old screenwriter whose career is on the decline, cynically ticks the ""transgender"" box to secure funding for his latest TV series project. When, against all odds, his plan works and his project is accepted, he finds himself having to portray… Françoise, an author beginning her transition. Unable to fulfill the required role, he must team up with Sarah, a real trans writer. As Françoise, François finally achieves success. He fills his bank account and reconnects with his teenage daughter… but as his deception continues, the price to pay proves higher than expected: his truest bonds are forged around his new identity. Françoise liberates him as much as she imprisons him.",0.9072,/d465j5MnoIB6q45LWjifoKwbceG.jpg,2026-07-01,False,False,0.0,0
False,,"[27, 53, 18]",1430303,Home A Loan,ko,고인아파트,"A tenacious mother Eun-jin forces her family to move into a rundown apartment, hoping for a luxurious rebuild. However, she loses her sanity as her plan fails and becomes harmful to those who she vowed to protect.",0.8892,/iiHvaTuc95cGklv4iSwIexMkvEW.jpg,2026-07-06,False,False,0.0,0
False,/cmE5qVfpwYHe0D0Pb2jeunaLDAl.jpg,[18],1575560,Separazioni,it,Separazioni,,1.2177,/jpIjT6atZo6xWDcTzGxbR9NDT5s.jpg,2026-07-02,False,False,0.0,0
False,/tL18mh0HDI1M2ACSHZi0IVVXFAZ.jpg,"[18, 35, 14]",1416893,What Marielle Knows,de,Was Marielle weiß,Julia and Tobias discover that their daughter Marielle has suddenly developed telepathic abilities and can see and hear everything they do. This leads to situations ranging from the awkward to the absurd as uncomfortable truths are revealed.,0.7948,/70dTYnks9hqZlNKrMPKuzgb3qwF.jpg,2025-04-17,False,False,6.423,13
False,,[35],1615891,My Dad is a Zombie,ko,우리 아빠 좀비,,0.8334,/6KNgKtuoxJOxl556v73gUbPETaW.jpg,2026-07-05,False,False,0.0,0
False,/s8p8UkTQHchFJsZ0aiciZNbtRQ3.jpg,"[18, 10749]",1417598,Dreamers,en,Dreamers,"After living undocumented in the UK for two years, Nigerian migrant Isio is caught and sent to the Hatchworth Removal Centre. She hopes for a fair asylum hearing and is convinced that, as long as she strictly follows the rules, she will be released – even if her charismatic new roommate Farah tells her this is a naive mistake.",0.7967,/7o8jD7dB2h1QA8zAXYpbSrlRiI6.jpg,2025-12-05,False,False,6.0,3
False,/hHhZFnZs107bAaOmpDR9sSWjZK2.jpg,"[27, 53]",1134682,Dominion of Darkness,id,Kuasa Gelap,"After losing his mother and sister, Thomas plans to resign as a priest but is tasked with assisting exorcist Rendra. Together, they confront demons possessing Kayla, his late sister's friend, while her mother Maya battles a haunting past.",1.0241,/xwM1MDzQn43jLJoUeY2YGBpUkuO.jpg,2024-10-03,False,False,6.1,16
False,,[35],1648388,Отпуск на всю голову,ru,Отпуск на всю голову,,0.7087,,2026-07-16,False,False,0.0,0
False,/hcPbtkReett3egrOnQRII2PqqvK.jpg,"[18, 53, 80]",1517123,On the Road,es,En el camino,"Veneno, a rebellious young drifter, frequents roadside diners where he sleeps with truck drivers. Urgently needing a ride, he meets Muñeco, a hard-edged driver who keeps to himself. He convinces Muñeco to take him deep into the hyper-masculine world of long-haul trucking across the north of Mexico. As they travel together and an unexpected intimacy builds between them, shadows from Veneno’s past resurface, putting both their lives at risk.",0.7956,/u169hcLX3OsM9eRs4wtIzi0ymGZ.jpg,2026-06-03,False,False,6.0,1
False,,[],1650856,Dastaar,pa,Dastaar,Directed by Amar Hundal,0.8781,/3AJff1foTrXplV687A1NAMw7nV4.jpg,2026-07-17,False,False,0.0,0
False,/x4epamkSQV688vukD6EeMkBdKSs.jpg,"[99, 18, 10752]",838301,Memory,ru,Память,"After her parents’ divorce, six-year-old Vladlena moves from Crimea to Grozny, not yet aware of the changes that lie ahead. When war breaks out in Chechnya, it deeply affects her city and family. Years later, filmmaker Sandu reflects on her childhood in this poetic, autobiographical hybrid film, exploring how cycles of violence shape children—and how healing and change are possible.",0.7165,/uB2aIF3BVBpOZA6hkVrEyFJjeD5.jpg,2026-03-03,False,False,7.0,1
False,,[18],1249208,Hungry,en,Hungry,A high school wrestling coach must overcome addictive behavior in ordere to lead his team to a championship.,1.0008,/ehxl8DygBVPQFy6pOXirASD6HpQ.jpg,2026-07-09,False,False,0.0,0
False,/b7WI494R7k0ELf6D21HsYyZvmcT.jpg,[18],1715709,Comète,fr,Comète,,0.9617,/m2svEhNj7RRJA3Fe3MwKIB7jRVO.jpg,2026-07-15,False,False,0.0,0
False,/uisrxMUd8BBoAze7tlGl6yC4cPO.jpg,[35],1573705,Unidentified Murder,cn,UFO離奇命案,"Alien Alert!!! An influencer couple staged a harmless prank in pursuit of clicks and likes. Little do they know, their little escapade has gone out of control and spiraled into a real tragedy. A series of accidents, followed by blackmails and Extraterrestrial Encounters somehow echo and unveil the myth of a myterious child disappearnace 25 years ago! A group of five, a chain of bizzare events, layers of schemes and plot twists. It's all-you-can-experience in One Crazy Night!",1.4587,/lMwNyDJDh0NEpoA8EWATi1XCQ5N.jpg,2026-07-04,False,False,0.0,0
False,/gCwqAuSehwSaGnuqkvFKu9PuyRa.jpg,[18],1409925,Away,ca,Molt lluny,"Sergio, who has traveled to Utrecht with his family to attend a soccer match, suffers a panic attack just before taking the flight back to Barcelona.",0.7874,/9hca7cAwBjw4ZlnQr6JqaC7f8e6.jpg,2025-04-11,False,False,6.5,51
False,/AfCRseDQhLTu4Ji0FsaKYaiHsKj.jpg,"[12, 27, 9648]",1630865,Petaka Gunung Welirang,id,Petaka Gunung Welirang,"Five friends camp on Mount Welirang. On their way to the summit, they encounter a Queen and her royal troops. What mysteries lie hidden within Mount Welirang?",0.9556,/5xGB0dyoA0hpa0WtrKnqmMXvU5c.jpg,2026-07-02,False,False,0.0,0
False,/flLTAmi73guCfIDMktThnEv11fF.jpg,[18],1299061,Home Stories,de,Etwas ganz Besonderes,"As a contestant in a singing casting show, Lea is asked by the TV team who she is and what makes her special. She doesn't know and begins to slip into different roles in her search for what makes her special, developing an unexpected fascination for her aunt Kati. Kati's return home as head architect for the renovation of the Residenzschloss after many years abroad reunites the family in one place. This reunion raises the hopes of grandparents Friedrich and Christel that they can join forces to give their pension, which has few visitors, a new lease of life.",0.7493,/yNtPipaNhEp9Qypw8UwHuEUpq4w.jpg,2026-07-09,False,False,0.0,0
False,/b5DHrc92QvfECJPnIPOeakKJbS1.jpg,"[18, 10751]",316880,The Dull-Ice Flower,zh,魯冰花,"Ku Ah-ming is a 4th grader at Chungshan Elementary School in Shuiyu Township, Taiwan. Despite being not very good in most subjects at school, he is very talented in art and has a great imagination, though most teachers don't know what he's expressing in his artwork.",0.9521,/5VbCAUESrofnCMJrcOx5lhfR6xF.jpg,1989-08-26,False,False,8.3,10
False,,"[10770, 35, 10749]",1702313,The Trouble With Mistletoe,en,The Trouble With Mistletoe,"An acquisitions executive who returns home for Christmas and unexpectedly reconnects with the former fiancé she left behind. As the traditions of her hometown rekindle old memories, she begins to wonder if the life she walked away from may still be the one meant for her.",1.0281,,2026-07-02,False,False,0.0,0
False,/c39vgYgzD4P770Mj6bKqkTiVErs.jpg,[18],1339175,The Birthday Party,en,The Birthday Party,"The late 1970s, somewhere in the Mediterranean: Marcos Timoleon, a tycoon, is throwing a lavish, extravagant birthday party for Sofia on his exclusive private island. The party is a perfect excuse for various people in his life to approach him with their own agendas.",0.894,/83lV38lQ96UxSNbAdlPBCCcLYl2.jpg,2026-04-17,False,False,0.0,0
False,,[27],1180894,Under Your Feet,es,Bajo tus pies,"Isabel moves with her two children into a very prestigious building that has a very peculiar admission method but at a very affordable rental fee. Once approved and settled, three elderly neighbors from the lower floor will turn their lives upside down.",1.0816,/sk5DjLp7x9cmi0V1423YJmIVJbC.jpg,2026-02-19,False,False,5.0,1
False,,"[18, 10749, 35]",1657110,Cinta Lama Babak Kedua #CLBK,id,Cinta Lama Babak Kedua #CLBK,"Ambar and Raka have planned their wedding and dreamed of a happy future together, just like any other couple. But their plans are put to the test when Akung Abi and Nin Sita — their grandfather and grandmother — turn out to be former lovers who parted ways 56 years ago. Since their youth, the relationship between Abi and Sita has been shaped by a past filled with stories that were never truly resolved. Without realizing it, that unfinished history begins to affect Ambar and Raka’s relationship in the present. The deeper they uncover their grandparents’ past, the more they feel that something has remained unsettled for the last 56 years.",0.7594,/kwJTGg60afM5nq1W6DkBT8YsuHJ.jpg,2026-07-02,False,False,0.0,0
False,,"[28, 35]",1712828,Water Park Shark,en,Water Park Shark,"Sharks breach a seaside water park during the debut of a new ride, forcing a lifeguard and the town’s police chief to contain the chaos and protect guests from becoming prey.",0.8536,/mqrSdBYpUHNgWBafsf7A4JAMNNG.jpg,2026-07-18,False,False,0.0,0
False,/5uuTwHfgGrP8QRZOjegZxCZxr3X.jpg,"[28, 878, 16, 14]",1654313,Unanswered//butterfly,ja,Unanswered//butterfly,"The world’s first full-dive VRMMO, Sword Art Online—known as SAO. What was meant to be a dream come true has instead transformed into a deadly game where dying in the virtual world means dying in reality. Emirun and Rex, who once knew each other in the real world, reunite by chance within SAO. They join a scouting party to learn how to survive in this unforgiving world. One day, however, they encounter a mysterious PK known only as the Black Swordsman. When Emirun rushes to the scene, she finds Rex collapsed in despair, and the Black Swordsman standing over him. The one who wiped out their entire scouting party... was the Black Swordsman! Determined to avenge their fallen comrades, Emirun and Rex seek out the legendary prodigy swordswoman Asuna, and begin intense training under her guidance. In a death game where even players turn against one another, what new beginning will these two reach at the end of their struggle…?",1.0093,/5DVeBaDAdLCHlLg1nn4sjhUwgcg.jpg,2026-07-09,False,False,0.0,0
False,,"[35, 10749, 12]",1645599,Трасса «Море — море»,ru,Трасса «Море — море»,"A red convertible is speeding from St. Petersburg to Sochi, driven by the brazen photographer Tyoma. With him are his ex-wife, Sasha, and her new fiancé. Tyoma will do anything to prevent Sasha's new wedding. And the fatal hitchhiker Kira, rescued by the guys, will help him. Tyoma has only one way across the country to change and win back the love of his life-if his brakes don't fail.",0.6114,/guaZxhqW8LXknd2BzD6JKTFG3OM.jpg,2026-07-09,False,False,0.0,0
False,/iSKY5cPHd75UnrY3ZXeAno2xOjQ.jpg,[27],1654479,The Waiting Man,en,The Waiting Man,"In 2022, the famous streaming group TOMNI was at the height of its popularity with over 7 million followers. Over the course of a week, their content changed and then they suddenly vanished. This is the footage recovered from their social media, computers, and SD cards. Experts believe the footage shows the worldwide phenomenon known as Alikabiha, also called the Waiting Man.",0.7024,/17jt9h9fNZ6mELhyPsL25YZIEPm.jpg,2026-07-04,False,False,0.0,0
False,/qegYXWKjk9v74EYrHsjU5TpeHQz.jpg,[35],1358036,Falcon and canary,ar,صقر وكناريا,"Saqr falls in love with fashion designer Kanarya, but their love story becomes complicated due to complex family issues involving her sister and brother-in-law.",0.6181,/2V2CvncmHamx9cvYnXSWFzY1kqb.jpg,2026-06-24,False,False,0.0,0
False,/uygLz1ENt12Riv2ppTtdAIBRIT1.jpg,"[35, 18]",1509599,Gatta Kusthi 2,ta,கட்டா குஸ்தி 2,,1.0353,/5U8MWIk9XZ60NALyOTpyX7vXIR7.jpg,2026-07-03,False,False,0.0,0
False,/kNRiSuoeJqcJwzTACxl9w6byZ4V.jpg,[18],1341422,Gli occhi degli altri,it,Gli occhi degli altri,"In the untamed beauty of the island owned by an extraordinarily wealthy Marquis, Elena's arrival marks the beginning of a passionate love affair. Complicity and transgression, sex and power, in a film inspired by 1960s Italian true crime, where erotic play unfolds into obsession.",0.8303,/Zp4OeV6DMuH5iUQjfJdqDZshNw.jpg,2026-03-19,False,False,4.5,7
False,/ncuXTqX9V8tgI6Awzx4k1fxsRPx.jpg,[99],1715492,Shipwrecked: Nightmare at Sea,en,Shipwrecked: Nightmare at Sea,"Never-before-seen footage and survivor accounts trace the 2012 shipwreck of a luxury cruise and the disaster that ensued, in this immersive documentary.",0.7595,/fajvS5shOnQFiSTyyzcEBPZPoQ3.jpg,2026-07-10,False,False,0.0,0
