adult,backdrop_path,id,title,original_title,overview,poster_path,media_type,original_language,genre_ids,popularity,release_date,softcore,video,vote_average,vote_count,name,original_name,first_air_date,origin_country,gender,known_for_department,profile_path
False,/8NsOscA4bfKVATaf3ZcWXIUdnjG.jpg,315758,,,Lifelong rivals Ryo and Zen take their office war to a new level—the first one to make the other fall in love wins the ultimate bet.,/4xefC9aXauLtC4z6Q2duH0oeTDn.jpg,tv,ja,[18],7.0878,,False,True,8.1,7,Fake Fact Lips,フェイクファクトリップス,2026-04-24,['JP'],,,
False,/9SfQdtDNS0SNOzAJiLbmjseUmYK.jpg,97199,,,"Viva La Romance (妻子的浪漫旅行) Mango TV produced the Chinese observational reality show, which debuted on August 15, 2018. It depicts celebrity wives on vacation while their husbands observe, comment, and communicate from a studio, with the goal of understanding and emotional expression to heal and improve marriage dynamics.",/dx3JOkHlSMASuK4xfmQ6N7IRSdd.jpg,tv,zh,[10764],11.3859,,False,True,5.5,2,Viva La Romance,妻子的浪漫旅行,2018-08-22,['CN'],,,
False,/bRdiW7cyDXC9HWNLjCtZVGlMb6o.jpg,1536559,Double Happiness,雙囍,"Tim Kao, the meticulous head chef of a five-star hotel in Taiwan, is set to marry his Hong Kong fiance Daisy Wu. But Tim’s divorced parents refuse to attend the same ceremony, and each insists on hosting their own. To complicate things further, the Feng Shui master chooses the same auspicious date for both events. Tim, Daisy, their wedding planner Regina, and the best man Tsai must orchestrate two weddings simultaneously in the same hotel, without either parent finding out. Surrounded by a strict father, a demanding mother, and a cast of sharp-tongued relatives, Tim must confront the traumas of his upbringing and ask himself: is he truly ready to start a new family of his own?",/1N5lbL2x4Bz7YBjEWtu34VRBKCe.jpg,movie,zh,[18],3.5997,2026-02-17,False,False,6.4,13,,,,,,,
False,/zO93ll2BjJzQoBImqjMZRH22oWn.jpg,1693442,Monay,Monay,"Mona, a desperate woman fighting to save the bakery she shares with her younger sister, Monina. When a wealthy businessman offers financial help in exchange for a risky arrangement, Mona must risk love, family, and herself.",/e7pV3szTcQMoPJdJYs9s0AjIty6.jpg,movie,tl,[18],5.1236,2026-05-22,False,False,0.0,0,,,,,,,
False,/ms5y7yUdXYlQuX1d2SCpdlPqD7p.jpg,1519347,KMJS' Gabi Ng Lagim: The Movie,KMJS' Gabi Ng Lagim: The Movie,"Three chilling tales based on real stories expose the haunting depths of faith, fear, and the unknown — from a seafarer trapped on a cursed voyage, to an island plagued by a flesh-eating legend, and a young woman's battle against a legion of demons that pushes the limits of faith and sanity.",/mDen3yi2avr5li5qZqJIDTReZ6x.jpg,movie,tl,[27],3.487,2025-11-26,False,False,0.0,0,,,,,,,
False,,1827498,,,,,person,,,2.1055,,True,True,,,Blu Hunt,Blu Hunt,,,1.0,Acting,/5ilXt7HoEbaJPYZbmRYDDRXvve.jpg
False,,1622390,,,,,person,,,5.8637,,True,True,,,Lee Chae-dam,Lee Chae-dam,,,1.0,Acting,/27qVJm4vpUKBXC9zyW2CbEiyfgG.jpg
False,/fsogRNuRdI7wBv8Ur1UwE0Yd6HC.jpg,1226834,This Tempting Madness,This Tempting Madness,"A young woman awakens from a coma grievously injured, memory fractured, her husband arrested. But as she puts together the pieces of her past, she starts to question her own actions — and her perception of reality.",/eycVPsYXsLMRXgAPGqJTzKvnlzX.jpg,movie,en,"[53, 18]",2.8355,2026-06-12,False,False,7.0,2,,,,,,,
False,/nTDL4UmMLDBCeMtYh8F1LZtgmLV.jpg,259819,,,"Keiji is more than just an ordinary rooster—he's humanity's greatest defender! His opponents may be ten stories tall, but nothing is bigger than his stout heart and his fearsome battle cry—Kokekokko!",/iCtbr0sIdaKZjhQH3Wr7hW6A1IU.jpg,tv,en,"[16, 10759, 10765]",12.644,,False,True,8.719,73,Rooster Fighter,Rooster Fighter,2026-03-15,['US'],,,
False,/tUa9PJj8Rtre15W9XAaryFoctJZ.jpg,287641,,,"After a family emergency, Qing Ye returned to her hometown in her senior year of high school. Finding it difficult to adjust after spending most of her life in a bustling city, Qing Ye vows to leave as soon as she gets a chance. But when she meets Xing Wu, a local teen who's struggling with school, she resolves to help him graduate. Gradually, Xing Wu and Qing Ye grow closer to each other, despite their different personalities and priorities in life. Upon graduating high school, Qing Ye moves away for university, but ends up returning years later – and so does Xing Wu, who still has feelings for Qing Ye. Will this second chance give them a chance to finally realize their feelings for each other?",/5UgLISE15oNSDzCcIgLIXvlIWxx.jpg,tv,zh,[18],28.4623,,False,True,7.5,6,Dazzling,耀眼,2026-05-27,['CN'],,,
False,/sqAJxYboiMguaQeUoxI10IIwIm7.jpg,297143,,,"A sisterhood of successful Black women is redefining what it means to be a mother, wife and boss in Houston, Texas -- all while supporting each other.",/kD6yCY6etTldkDXOPZ9mU7857Qu.jpg,tv,en,[10764],0.6325,,False,True,0.0,0,Heart and Hustle Houston,Heart and Hustle Houston,2025-08-02,['US'],,,
False,/amYND1mIdCYEGVqKEH764W4HBtb.jpg,226174,,,"After achieving success in her younger years, the brilliant septuagenarian Madeline Matlock rejoins the workforce at a prestigious law firm where she uses her unassuming demeanor and wily tactics to win cases and expose corruption from within. Inspired by the classic television series of the same name.",/6kEAVyhalzv4HCAfnLfXUcF3nQZ.jpg,tv,en,"[18, 80]",27.7449,,False,True,7.1,136,Matlock,Matlock,2024-09-22,['US'],,,
False,/vBk9KQW01pJJfn3wAL2MJgTMch1.jpg,32608,,,"Did intelligent beings from outer space visit Earth thousands of years ago? From the age of the dinosaurs to ancient Egypt, from early cave drawings to continued mass sightings in the US, each episode gives historic depth to the questions, speculations, provocative controversies, first-hand accounts and grounded theories surrounding this age old debate.",/6X2hftdC8y78SKMSgfzeUItqaVq.jpg,tv,en,"[99, 9648, 10765]",30.3344,,False,True,7.054,308,Ancient Aliens,Ancient Aliens,2010-04-20,['US'],,,
False,/enVrO8TRkdT8dmYXTfI4sEjR5Kp.jpg,222766,,,"An unrivalled and highly elusive lone assassin, the Jackal, makes his living carrying out hits for the highest fee. But following his latest kill, he meets his match in a tenacious British intelligence officer who starts to track down the Jackal in a thrilling cat-and-mouse chase across Europe, leaving destruction in its wake.",/tYLecM3WSEjlkKhkGiH5G68Dprm.jpg,tv,en,"[18, 10759, 9648]",31.8639,,False,True,8.222,1176,The Day of the Jackal,The Day of the Jackal,2024-11-07,['GB'],,,
False,/rNnTUZgVhzJc36FViudinVPBDSh.jpg,237964,,,"When the founder of Torregrosa Funeral Home dies, his scheming right-hand man is poised to take over the business. But the owner's widow has other plans.",/g6vptk7afH3OHOKSjdjJJtEoOMh.jpg,tv,es,[35],3.4673,,False,True,7.2,41,Death Inc.,Muertos S.L.,2024-04-04,['ES'],,,
False,/nvWoBJLgz0A8YCP0qfqK1OEhEbt.jpg,233291,,,,/mQqHNwv27BDLY1b7z9YpYlezVzv.jpg,tv,zh,"[16, 10759]",2.3186,,False,True,5.0,1,In Search of Gods,搜神记,2026-03-25,['CN'],,,
False,/3vHv71tYgkdmvN4ibHXSfWc7btB.jpg,322072,,,"Bound by a shared love of film, two high school boys spend a life-changing summer falling for each other.",/glzXOralsCIcuWdg4AZLbIQVxGm.jpg,tv,ja,[18],1.9704,,False,True,0.0,0,My Summer of You,君は夏のなか,2026-06-24,['JP'],,,
False,/1fL2S8LKxCVE9KoPRBXeagmBtex.jpg,1114513,Speak No Evil,Speak No Evil,"When an American family is invited to spend the weekend at the idyllic country estate of a charming British family they befriended on vacation, what begins as a dream holiday soon warps into a snarled psychological nightmare.",/dA4N6uWOnEMgbxXwFX7qX7adzs8.jpg,movie,en,"[27, 53]",6.3851,2024-09-11,False,False,7.118,2155,,,,,,,
False,/5XnCFHGrBCDsZCH4Aihr4PsNXBe.jpg,303870,,,"What would you do if your crush had ear-splitting farts? For Aimi and Nami, the answer is to cry tears of joy for being able to pinpoint at a distance the object of their affections, Kirio, from a single toot. These are the kinds of deep, philosophical questions the two friends/rivals in romance pose to each other to prove their love for this boy who hardly seems to know they exist. That won't stop them from conducting nightly rituals to entice him into their dreams, though, or listing out what exactly they like about him, down to the very last organ. But when push comes to shove, will they choose their hilarious friendship over a shot at love?",/jVTHFZnK5ApZqrLLabWjKnI6Jza.jpg,tv,ja,"[16, 35]",3.3226,,False,True,6.2,5,Kirio Fan Club,霧尾ファンクラブ,2026-04-03,['JP'],,,
False,/4Sh2c33WHf1KxX8UYuYLIroaVEv.jpg,1401586,Sonic the Hedgehog 4,Sonic the Hedgehog 4,"Sonic the Hedgehog, joined by a new hero named Amy, faces a new technological nemesis known as Metal Sonic.",/t8uoHBODkFlSQJRL6qc4IclUBlH.jpg,movie,en,"[35, 28, 10751, 878]",7.5518,2027-03-11,False,False,0.0,0,,,,,,,
False,,1522333,Carry On Jatta 4,Carry On Jatta 4,"""Carry On Jatta 4"" is the fourth installment of the iconic Punjabi comedy franchise, produced by Humble Motion Pictures, set for release on June 26, 2026. Expect a hilarious rollercoaster of misunderstandings, quirky characters, and laugh-out-loud moments, continuing the legacy of the beloved series.",/bKa9qAg71Kkjz0tOT1gxSAX9Nfv.jpg,movie,pa,[35],47.5977,2026-06-26,False,False,0.0,0,,,,,,,
False,/wG2VyZvBjXwuZUvqK00UcUNIpCG.jpg,1598785,Milky☆Subway: The Galactic Limited Express - the Movie,銀河特急 ミルキー☆サブウェイ 各駅停車劇場行き,"Six delinquents are tasked with cleaning a train as part of a community service program. But when the train suddenly takes off, chaos ensues.",/brQf6Odu4S6WzfVLuXLbOcbsOP2.jpg,movie,ja,"[16, 28, 12, 35, 878]",23.7015,2026-02-06,False,False,9.214,28,,,,,,,
False,/s9kbcVd0PQCw2JPKo9C84ChP2x.jpg,1417285,The Stain,ราคี,"When Malee, a young woman with a dark past, is drawn by fate to an apartment where she must confront haunting memories from her childhood, she encounters Pran, a botanist, a tea blending master, and the founder of a Thai floral tea brand.",/vPxVvwMduxySggqEyHpwQNtjbx6.jpg,movie,th,"[27, 53, 10749]",23.7139,2026-02-26,False,False,4.0,2,,,,,,,
False,/3vHv71tYgkdmvN4ibHXSfWc7btB.jpg,322072,,,"Bound by a shared love of film, two high school boys spend a life-changing summer falling for each other.",/glzXOralsCIcuWdg4AZLbIQVxGm.jpg,tv,ja,[18],1.9704,,False,True,0.0,0,My Summer of You,君は夏のなか,2026-06-24,['JP'],,,
False,/1fL2S8LKxCVE9KoPRBXeagmBtex.jpg,1114513,Speak No Evil,Speak No Evil,"When an American family is invited to spend the weekend at the idyllic country estate of a charming British family they befriended on vacation, what begins as a dream holiday soon warps into a snarled psychological nightmare.",/dA4N6uWOnEMgbxXwFX7qX7adzs8.jpg,movie,en,"[27, 53]",6.3851,2024-09-11,False,False,7.118,2155,,,,,,,
False,/w3agwUSMpJ4X9t1jGrDtqqRPjDQ.jpg,123542,,,"Using superpowers to enter their clientele’s photos one by one, Cheng Xiaoshi and Lu Guang take their work seriously at “Time Photo Studio,” a small photography shop set in the backdrop of a modern metropolis. Each job can be full of danger, but nothing is more important than fulfilling every order, no matter the scale…or peril involved!",/hCt2bLRGTCjHGqtV5FP3Img6w1h.jpg,tv,zh,"[16, 10765, 9648, 18]",15.4134,,False,True,8.216,111,LINK CLICK,时光代理人,2021-04-30,['CN'],,,
False,/4Sh2c33WHf1KxX8UYuYLIroaVEv.jpg,1401586,Sonic the Hedgehog 4,Sonic the Hedgehog 4,"Sonic the Hedgehog, joined by a new hero named Amy, faces a new technological nemesis known as Metal Sonic.",/t8uoHBODkFlSQJRL6qc4IclUBlH.jpg,movie,en,"[35, 28, 10751, 878]",7.5518,2027-03-11,False,False,0.0,0,,,,,,,
False,,1522333,Carry On Jatta 4,Carry On Jatta 4,"""Carry On Jatta 4"" is the fourth installment of the iconic Punjabi comedy franchise, produced by Humble Motion Pictures, set for release on June 26, 2026. Expect a hilarious rollercoaster of misunderstandings, quirky characters, and laugh-out-loud moments, continuing the legacy of the beloved series.",/bKa9qAg71Kkjz0tOT1gxSAX9Nfv.jpg,movie,pa,[35],47.5977,2026-06-26,False,False,0.0,0,,,,,,,
False,/wG2VyZvBjXwuZUvqK00UcUNIpCG.jpg,1598785,Milky☆Subway: The Galactic Limited Express - the Movie,銀河特急 ミルキー☆サブウェイ 各駅停車劇場行き,"Six delinquents are tasked with cleaning a train as part of a community service program. But when the train suddenly takes off, chaos ensues.",/brQf6Odu4S6WzfVLuXLbOcbsOP2.jpg,movie,ja,"[16, 28, 12, 35, 878]",23.7015,2026-02-06,False,False,9.214,28,,,,,,,
False,/s9kbcVd0PQCw2JPKo9C84ChP2x.jpg,1417285,The Stain,ราคี,"When Malee, a young woman with a dark past, is drawn by fate to an apartment where she must confront haunting memories from her childhood, she encounters Pran, a botanist, a tea blending master, and the founder of a Thai floral tea brand.",/vPxVvwMduxySggqEyHpwQNtjbx6.jpg,movie,th,"[27, 53, 10749]",23.7139,2026-02-26,False,False,4.0,2,,,,,,,
False,/8dZwc6nDN3iqCwXranLQmL7oFSo.jpg,297826,,,"Mysterious tombs appeared all over the world one day, each containing a relic which grants its owner supernatural abilities. Jooheon Suh is a tomb explorer, excavator, and raider. Betrayed by his employer, he's about to die at the hands of a powerful new relic when he suddenly finds himself 15 years in the past, before any relics or tombs made their debut. Driven by feelings of revenge, how will Jooheon use his knowledge of the future to become the Tomb Raider King?",/xuq0kl6BOlEtjJOG6FCjoGJuqqK.jpg,tv,ko,"[16, 10759, 10765]",4.3039,,False,True,0.0,0,Tomb Raider King,도굴왕,2026-07-09,['KR'],,,
False,/qLMfcvdCcCGD2BNLH8b6ZCBuO7D.jpg,2224,,,"The World's Fakest News Team tackle the biggest stories in news, politics and pop culture.",/ixcfyK7it6FjRM36Te4OdblAq4X.jpg,tv,en,"[10763, 35]",92.4254,,False,True,6.404,640,The Daily Show,The Daily Show,1996-07-22,['US'],,,
False,/wGeYd7lVxOzZsbJV7iipK8298hT.jpg,261647,,,"Follow Sofia as she attends The Charmswell School for Royal Magic, where she discovers she is the most magical princess in the realm and must learn how to master her powers while making new royal friends.",/btMAULyx0ecn7slCxJYQ1aNX7yx.jpg,tv,en,"[10762, 16, 10751]",5.5722,,False,True,8.167,6,Sofia the First: Royal Magic,Sofia the First: Royal Magic,2026-05-25,['US'],,,
False,/bOgsRcvQcetWXtVnPgKtYYf9aSV.jpg,306721,,,"On her 14th birthday, Anna Akechi meets a magical fairy and suddenly time-slips from 2027 to 1999! There, she befriends Mikuru, a spirited girl who dreams of becoming a detective. When mysterious thefts stir rumors of the Phantom Thieves, the two transform into Detective Precure, using courage, deduction, and friendship to solve cases and uncover the secret of Anna's journey through time.",/hvCZ64xKMJvFQDgW3RypLnzzS32.jpg,tv,ja,"[16, 10762, 10759, 35, 10765]",10.0508,,False,True,6.8,5,Star Detective Precure!,名探偵プリキュア！,2026-02-01,['JP'],,,
False,,5531949,,,,,person,,,4.1306,,True,True,,,Saika Kawakita,河北彩伽,,,1.0,Acting,/3q5zJ5Ae6zWKgAU7FOziu0LDYr0.jpg
False,/E7hhuSZ1U5xymN2Olg2EOr4N4P.jpg,1242419,Roofman,Roofman,"A former Army Ranger and struggling father turns to robbing McDonald’s restaurants by cutting holes in their roofs, earning him the nickname ""Roofman."" After escaping prison, he secretly lives inside a Toys “R” Us for six months, surviving undetected while planning his next move. But when he falls for a divorced mom drawn to his undeniable charm, his double life begins to unravel, setting off a compelling and suspenseful game of cat and mouse as his past closes in.",/wXDFtcnYtevleGzCmAD2ReQnJ4l.jpg,movie,en,"[80, 35, 18]",8.168,2025-10-06,False,False,7.072,853,,,,,,,
False,/krRJcoEVbkT2fPZDqmj9zWp9ZQR.jpg,224263,,,"Winter. Hawkins. 1985. Welcome back to a town crawling with secrets, where beloved heroes are facing fresh mysteries... and an all-new breed of strange.",/xyVpiSZNA2fYJUuuagkqiSHJqjr.jpg,tv,en,"[16, 10765, 9648, 10759]",11.9474,,False,True,7.577,84,Stranger Things: Tales from '85,Stranger Things: Tales from '85,2026-04-23,['US'],,,
False,/tbHQDtoDZGJsfe7Kx6BEShcrZAa.jpg,89456,,,A caveman forms a bond with a dinosaur as they struggle to survive in a hostile world.,/mf12pRakr3eYdJtv6klQtoznnbU.jpg,tv,en,"[10759, 16]",11.4166,,False,True,8.656,1585,Primal,Primal,2019-10-08,['US'],,,
False,/voKEhzb4ExOmR0WSvQgLTTqRUEu.jpg,108978,,,"Jack Reacher, a veteran military police investigator, has just recently entered civilian life. Reacher is a drifter, carrying no phone and the barest of essentials as he travels the country and explores the nation he once served.",/31GlRQMiDunO8cl3NxTz34U64rf.jpg,tv,en,"[10759, 18, 80]",98.1876,,False,True,8.08,2896,Reacher,Reacher,2022-02-03,['US'],,,
False,/nBrkOZyI75artyizuBFeya48KbO.jpg,86831,,,"Terrifying creatures, wicked surprises and dark comedy converge in this NSFW anthology of animated stories presented by Tim Miller and David Fincher.",/vL5BQvXH96cJzmNK5n7QliQxy90.jpg,tv,en,"[16, 10765]",26.9772,,False,True,8.209,4027,"Love, Death & Robots","Love, Death & Robots",2019-03-15,['US'],,,
False,/1ytf7rzkZ7RLlMnBdGggQ0ENe6z.jpg,1418657,The Yeti,The Yeti,"When an oil tycoon and a famous adventurer vanish into the harsh winter of remote northern Alaska, a hand-picked rescue team endeavors to bring them home. What they don’t know is that they are trespassing on The Yeti’s territory, and the elements are the least of their worries.",/zaqEfoKcWkVni2eONhJ7DRhMO8Q.jpg,movie,en,"[27, 53]",36.3802,2026-04-04,False,False,6.392,60,,,,,,,
False,/yczDaFhOEmNe0omdvGpYLu050dg.jpg,304820,,,"Born into a legendary ducal family, martial prodigy Maria “Mimi” Annovazzi loses her claim as heir and is suddenly ordered to marry into prestige. With no options left in her homeland, she transfers to a neighboring kingdom—only to be publicly dumped at graduation by a prince she’s never met over an engagement she didn’t even know she had! Will Maria be doomed to the life of a spinster?!",/rPXtyRafus1WNEULCoiYJXCclbZ.jpg,tv,ja,"[16, 35, 10765]",7.8503,,False,True,6.9,15,Always a Catch!,逃がした魚は大きかったが釣りあげた魚が大きすぎた件,2026-04-02,['JP'],,,
False,/h4Ds1GYq7eMImgcNjKj4iTQ79cg.jpg,243202,,,"In this music competition show, Fabri Fibra, Geolier and Rose Villain hit the streets of Rome, Naples and Milan to find the next Italian rap superstar.",/wcL1RX12xlFydhSiOI9PgY29Zl3.jpg,tv,it,[10764],8.1113,,False,True,7.0,16,Rhythm + Flow Italy,Nuova Scena,2024-02-19,['IT'],,,
False,/1jdPUUSy37Wzw3xuc8otI86X2gv.jpg,1575337,Cosmic Princess Kaguya!,超かぐや姫！,"Iroha's life gets knocked off its orbit when Kaguya, a carefree runaway from the Moon, moves in and convinces her to perform in a virtual world together.",/9I9cM38gecZcwJ0C6r0cwfvtPJP.jpg,movie,ja,"[16, 14, 10402, 878]",12.9022,2026-01-22,False,False,8.4,89,,,,,,,
False,/rhuEN18ZimDOva3guaWZA4hYgLB.jpg,1309083,Dolly,Dolly,"Young Macy is abducted by a deranged, monstrous figure who wants to raise her as its child.",/sTPUg3XtdcKRAS5Vwsi1GYPFhNZ.jpg,movie,en,[27],4.6162,2026-03-06,False,False,6.142,81,,,,,,,
False,/l7BDJsD2zRYHvu3G7qV1v7q5hoF.jpg,69557,,,"A top Israeli agent comes out of retirement to hunt for a Palestinian militant he thought he'd killed, setting a chaotic chain of events into motion.",/bc6XIKP1TrnugYMzIIUz9YCL8VM.jpg,tv,he,"[18, 10759, 10768]",27.3265,,False,True,7.496,250,Fauda,פאודה,2015-02-15,['IL'],,,
False,/byLGV2pPCDRSZl5beq1yoEWDKQc.jpg,325083,,,"FIFA World Cup 2026: Preview Series is a documentary series that looks ahead to the 2026 FIFA World Cup. Each episode highlights national teams, players, and key football stories from around the world. The series explores how countries are preparing for the tournament and the expectations surrounding both favourites and underdog teams.",,tv,en,[99],2.1261,,False,True,9.0,1,FIFA World Cup 2026: Preview Series,FIFA World Cup 2026: Preview Series,2026-06-06,['US'],,,
False,/3GQKYh6Trm8pxd2AypovoYQf4Ay.jpg,85937,,,"After a demon attack leaves his family slain and his sister cursed, Tanjiro embarks upon a perilous journey to find a cure and avenge those he's lost.",/xUfRZu2mi8jH6SzQEJGP6tjBuYj.jpg,tv,ja,"[16, 10759, 10765]",19.9409,,False,True,8.637,7293,Demon Slayer: Kimetsu no Yaiba,鬼滅の刃,2019-04-06,['JP'],,,
