adult,backdrop_path,id,title,original_title,overview,poster_path,media_type,original_language,genre_ids,popularity,release_date,softcore,video,vote_average,vote_count,name,original_name,first_air_date,origin_country,gender,known_for_department,profile_path
False,/j9fRIimor0AMFJR9kjZubXcABzZ.jpg,94664,,,"When a 34-year-old underachiever gets run over by a truck, his story doesn't end there. Reincarnated in a new world as an infant, Rudy will seize every opportunity to live the life he's always wanted. Armed with new friends, some freshly acquired magical abilities, and the courage to do the things he's always dreamed of, he's embarking on an epic adventure—with all of his past experience intact!",/gLKOYIMyKlUHW0SVdskhgf9C0yy.jpg,tv,ja,"[10759, 16, 10765]",89.0254,,False,True,8.569,1497,Mushoku Tensei: Jobless Reincarnation,無職転生 ～異世界行ったら本気だす～,2021-01-11,['JP'],,,
False,/zoa11EvyuasC3j7PmH1QGftrSvf.jpg,229544,,,"Eccentric, monochromatic crewmates of a ship transporting junk across the galaxy must root out an Impostor in their midst before they fall victim to its villainous designs.",/zQPnH87FXB6MEwRIy2xfhT41lq9.jpg,tv,en,"[16, 9648, 35, 10765]",18.1629,,False,True,9.034,117,Among Us,Among Us,2026-06-05,['US'],,,
False,/zo1SfeASCrbHFaXJN9y1RW7uU2m.jpg,1295400,The Last Viking,Den sidste viking,"After serving fourteen years for robbery, Anker is released from prison and reunites with his mentally ill brother Manfred, who alone knows where the stolen money is hidden but has forgotten its location, sending them on a journey to recover the loot and confront who they are.",/iJIqxRnoFvPAAljIqzOJaztgFPd.jpg,movie,da,"[35, 80, 18]",11.7141,2025-10-09,False,False,7.286,147,,,,,,,
False,/sASxGVO6wioRG6jNM2LHOjBAgWu.jpg,94404,,,"Amnesiac Caiman seeks to undo his lizard head curse by killing the sorcerer responsible, with his friend Nikaido's help. In the Hole, that's a threat.",/zSMmRTopPIRr6913KX8pyiV6zsK.jpg,tv,ja,"[16, 10759, 35, 10765]",20.4204,,False,True,8.4,440,Dorohedoro,ドロヘドロ,2020-01-13,['JP'],,,
False,/nHKscpZcAPkh97OsJJjyE5yaVE0.jpg,1316092,"""Wuthering Heights""","""Wuthering Heights""","Tragedy strikes when Heathcliff falls in love with Catherine Earnshaw, a woman from a wealthy family in 18th-century England.",/3YBce6dTh1D5oCMITXk2S5QhPt.jpg,movie,en,"[10749, 18]",19.5748,2026-02-11,False,False,6.7,1136,,,,,,,
False,/A2tzVTVtnTvpji96IZmleN78KKv.jpg,1239134,Bhooth Bangla,भूत बंगला,"A man inherits a palace in rural Mangalpur and plans his sister's wedding there, but strange supernatural events and panicked locals force him to investigate the property's mysterious past.",/ArIS4vwUxdhm3j7tsTHmffdfU8W.jpg,movie,hi,"[27, 35]",177.6107,2026-04-16,False,False,5.463,41,,,,,,,
False,/5nilYwx9jH6P27pnORwlrRdtCwZ.jpg,1409853,Neglected,Neglected,Detective Shaw is about to retire when he finds out on his last day of work that a serial killer has buried his son alive. He then races against the clock to solve three murders and find his son’s location before he runs out of air.,/A0gqKFmJ7OArcFob49PErNvzN66.jpg,movie,en,"[28, 53]",7.4604,2026-05-08,False,False,7.0,3,,,,,,,
False,/1ZwcLnQMFvoAEbnGOsXJplgic6.jpg,858035,Klara and the Sun,Klara and the Sun,"When Klara, an Artificial Friend who wants nothing more than to find the perfect home, meets Josie, each immediately senses a kindred spirit in the other. Josie has a fraught relationship with her mother and they've suffered great loss, but Klara's innocent wonder and unwavering loyalty begin to heal the family and bring light to Josie's complicated world.",/xqovj2p6HRsgHxN81qYAYF4StgM.jpg,movie,en,"[878, 18, 35]",7.2061,2026-10-21,False,False,0.0,0,,,,,,,
False,/rep8uV9N7jSYpxpxH7glSP6qOmp.jpg,293697,,,"Childhood friends Yukiya and Miku share everything…except their feelings. Ever since sixth grade, they've played a ""love game"": they take turns saying ""I love you"" and whoever gets flustered first loses. Now in high school, their hearts are closer than ever—but will they finally find the courage to confess?",/fUl0cRLINKHxZlwABmoWQkoEs0r.jpg,tv,ja,"[35, 16]",13.8278,,False,True,6.5,11,I Want to End This Love Game,愛してるゲームを終わらせたい,2026-04-14,['JP'],,,
False,/tq3h43fZy0H80vzf47MAY7R9Mxo.jpg,1297842,GOAT,GOAT,"A small goat with big dreams gets a once-in-a-lifetime shot to join the pros and play roarball, a high-intensity, co-ed, full-contact sport dominated by the fastest, fiercest animals in the world.",/wfuqMlaExcoYiUEvKfVpUTt1v4u.jpg,movie,en,"[16, 35, 10751]",62.9988,2026-02-11,False,False,8.125,851,,,,,,,
False,/lQcUbt8Rs0TcmIhsVGpoEeqWHwE.jpg,288659,,,"When the Agent of Spring, Hinagiku Kayo, is abducted, spring itself vanishes—plunging the world into unending winter. Refusing to give up, her devoted guard, Sakura Himedaka, searches for her for years. When Hinagiku suddenly returns, the two set out to restore the lost season, face the past that tore them apart, and reclaim the warmth they refuse to lose again.",/zbzbUDLO3iTAuXDmoqtpOsrtLPi.jpg,tv,ja,"[16, 18, 10765]",69.7056,,False,True,7.324,17,Agents of the Four Seasons Dance of Spring,春夏秋冬代行者 春の舞,2026-03-29,['JP'],,,
False,/q8vtAc81RluhMrh2QlaLgIm59Oa.jpg,290019,,,"Maki Maehara, the class outcast, finally makes his first friend: Umi Asanagi, the second-prettiest girl in class and the center of everyone’s attention. He’s convinced she’s out of his league, but as their unlikely friendship grows, Maki starts to wonder…could there be more than just friendship between them?",/hJRG85Va7Vz0t0AM1TLiM3PN6tC.jpg,tv,ja,"[16, 35, 18]",24.7799,,False,True,8.5,32,I Made Friends with the Second Prettiest Girl in My Class,クラスで２番目に可愛い女の子と友だちになった,2026-04-07,['JP'],,,
False,/qD211Hb5XwFxrszzBBe5EUYJerh.jpg,111110,,,"With his straw hat and ragtag crew, young pirate Monkey D. Luffy goes on an epic voyage for treasure.",/blWCPEqDGLBuLB9u89CxP9ORQP4.jpg,tv,en,"[10759, 10765]",43.6055,,False,True,8.129,1811,ONE PIECE,ONE PIECE,2023-08-31,['US'],,,
False,/dKA8y1HxEq09M11p896hBkZsku1.jpg,284447,,,"Hiyori Hiwamura is known as the ""Scary Teacher,"" and if you offend her, she'll put a curse on you! Or at least that's what everyone believes. She's secretly a total softy who's deeply misunderstood, and once you see her sweet side, she'll put a different kind of spell on you.",/1WDp9RjN7odYw490WLNw79iceLa.jpg,tv,ja,"[16, 35]",20.6318,,False,True,5.7,10,Yowayowa Sensei,よわよわ先生,2026-04-11,['JP'],,,
False,/feISh3qoREwIPWbSaLqqumbmh7m.jpg,322055,,,"A victim’s son and a killer’s son reunite as a prosecutor and investigator, fighting systemic corruption while becoming each other's salvation.",/lK6DrnFecG0AsA8O5UqEYOrOArd.jpg,tv,ko,"[9648, 80, 18]",132.2217,,False,True,0.0,0,The Prosecutor's Proposal,검사실의 제안,2026-06-25,['KR'],,,
False,/z67lpMtm8YGykJO4p89meuNMvj8.jpg,30983,,,"The son of a world famous mystery writer, Jimmy Kudo, has achieved his own notoriety by assisting the local police as a student detective. He has always been able to solve the most difficult of criminal cases using his wits and power of reason.",/rRIEFvHRy01OYzmXQBbGeW0Qilc.jpg,tv,ja,"[16, 80, 9648, 35]",64.8431,,False,True,8.0,760,Detective Conan,名探偵コナン,1996-01-08,['JP'],,,
False,/4xKG4S1IyLIglHbCYGJDsptgQNh.jpg,615,,,"The adventures of a late-20th-century New York City pizza delivery boy, Philip J. Fry, who, after being unwittingly cryogenically frozen for one thousand years, finds employment at Planet Express, an interplanetary delivery company in the retro-futuristic 31st century.",/6ZS8SOno6kTmWz4eQ8lX8EBXOMv.jpg,tv,en,"[16, 35, 10765]",61.0837,,False,True,8.369,3763,Futurama,Futurama,1999-03-28,['US'],,,
False,/i50h4Gz6e9BMGak5l6gg5qfIjcv.jpg,117648,,,"Follow Jeremy Clarkson as he embarks on his latest adventure, farming. The man who on several occasions claims to be allergic to manual labour takes on the most manually labour intensive job there is. What could possibly go wrong?",/toVhyqMT3ICfahE7Ad8obJvZHpX.jpg,tv,en,"[10764, 35]",26.7806,,False,True,8.499,420,Clarkson's Farm,Clarkson's Farm,2021-06-11,['GB'],,,
False,/hHDNOlATHhre4eZ7aYz5cdyJLik.jpg,1272837,28 Years Later: The Bone Temple,28 Years Later: The Bone Temple,Dr. Kelson finds himself in a shocking new relationship - with consequences that could change the world as they know it - and Spike's encounter with Jimmy Crystal becomes a nightmare he can't escape.,/kK1BGkG3KAvWB0WMV1DfOx9yTMZ.jpg,movie,en,"[27, 53, 878]",30.8532,2026-01-14,False,False,7.128,1339,,,,,,,
False,/coaPCIqQBPUZsOnJcWZxhaORcDT.jpg,106379,,,"The story of haves and have-nots in a world in which there's almost nothing left to have. 200 years after the apocalypse, the gentle denizens of luxury fallout shelters are forced to return to the irradiated hellscape their ancestors left behind — and are shocked to discover an incredibly complex, gleefully weird, and highly violent universe waiting for them.",/c15BtJxCXMrISLVmysdsnZUPQft.jpg,tv,en,"[10759, 10765, 18]",33.9985,,False,True,8.123,2879,Fallout,Fallout,2024-04-10,['US'],,,
False,/dot1NI6F5IrLck8xWIOn74ieaDH.jpg,305329,,,"In a world where likes are currency and every viewer is a judge, OMGkawaiiAngel—also known as KAngel—is determined to become the ultimate ""Internet Angel."" Yet beneath her pastel smile and lively streams, there's more than meets the eye.",/bC6by4FdWsjG3ZesalPHRwPykeR.jpg,tv,ja,"[16, 18, 10759]",8.6195,,False,True,6.417,12,NEEDY GIRL OVERDOSE,NEEDY GIRL OVERDOSE,2026-04-05,['JP'],,,
False,/1A7s8zG4PF6YoJrncrTO6N4r0Sx.jpg,1400940,Clayface,Clayface,"Follow the terrifying descent into hell of a promising Hollywood actor who has become a monster driven by revenge, exploring the loss of identity and humanity, the ravages of toxic love and the dark side of scientific ambition.",/5jCpQnWPikggmQZoDp1eAi6BI6w.jpg,movie,en,"[27, 53, 878]",5.1393,2026-10-21,False,False,0.0,0,,,,,,,
False,/yyOMIYaHB1xDSULKvT0djOwP4qc.jpg,246461,,,"Sherlock Holmes faces a sinister case risking friends' lives. American Amelia joins, seeking her father after her mother's murder. Despite differences, they solve a conspiracy and her mother's case.",/ifh5NNMzUEqErsHmeKjjGblbOav.jpg,tv,en,"[18, 9648]",27.8423,,False,True,6.695,59,Sherlock & Daughter,Sherlock & Daughter,2025-04-16,"['GB', 'US']",,,
False,/vTqkpDUe1DUUPcHDpcf0RT0gIQ0.jpg,125909,,,"Welcome to Gotham City, where the corrupt outnumber the good, criminals run rampant and law-abiding citizens live in a constant state of fear. Forged in the fire of tragedy, wealthy socialite Bruce Wayne becomes something both more and less than human—the Batman. His one-man crusade for justice attracts unexpected allies within the GCPD and City Hall, but his heroic actions spawn deadly, unforeseen ramifications.",/imuZQcnPNKNygPw28TESUq4tNsb.jpg,tv,en,"[16, 80, 10759, 9648]",13.2656,,False,True,7.245,255,Batman: Caped Crusader,Batman: Caped Crusader,2024-08-01,['US'],,,
False,/h3E2I2etWs5l7OCsRLU9Bz3cSnK.jpg,158282,,,Lockupp is a 24*7 captive reality show which has 16 celebrities locked inside the queen’s jail for 72 days. Who will survive the badass jail and play atyachaari khel?,/hRMpjPcg3P4wsdCl61KNXum1Itf.jpg,tv,hi,[10764],17.3128,,False,True,9.25,4,Lock Upp,Lock Upp,2022-02-27,['IN'],,,
False,/7NUx7bQAD4lo9yMDbprvIblhWo2.jpg,1363387,Saccharine,Saccharine,"After succumbing to an obscure weight-loss craze involving the eating of human ashes, lovelorn medical student Hana finds herself haunted by the ghost of the person she's eating.",/wTlqMc4Jt8ZBtHh8CREblU3ajAB.jpg,movie,en,[27],24.288,2026-05-22,False,False,6.2,32,,,,,,,
False,/gklrevVndG98GHGDwfm8y8kxESo.jpg,129552,,,"Brought together by a midnight phone call, an FBI agent and a cybersecurity expert must unravel an ever-growing web of political conspiracies.",/4c5yUNcaff4W4aPrkXE6zr7papX.jpg,tv,en,"[10759, 18, 9648]",44.8474,,False,True,7.707,1176,The Night Agent,The Night Agent,2023-03-23,['US'],,,
False,/6CgpC5cS8jvkXgkI0pRoj31nHf6.jpg,289271,,,"The general's daughter, Chu Zhao, refuses to accept her fate as nothing more than a pawn to be sacrificed in Xiao Xun's rise to power. Taking matters into her own hands, she fights her way out with the help of Xie Yanlai, protecting the emperor's grandson as he makes his way to the emperor's presence. Through a tense standoff in the imperial court, she helps the young prince secure the throne, cutting off Xiao Xun's path to power. But with a new emperor comes new crises. The realm is torn by internal strife and foreign threats. Working alongside Xie Yanlai, Chu Zhao navigates the treacherous currents of the court, leads troops into battle, and ultimately rewrites her own destiny, sparing the people of the State of Chu from the ravages of war.",/9fcMJ1zZTBplFI1YSaYPZUweYKp.jpg,tv,zh,[18],22.1305,,False,True,7.5,8,Ashes to Crown,翘楚,2026-06-02,['CN'],,,
False,/7837uc8fhaREbOVnqIwXrFu335o.jpg,309163,,,"Takuya Seo is a quiet otaku who keeps a low profile at school—until two gals from his class start talking to him. The cool but scatterbrained Kei Amane and the cheerful, energetic Kotoko Ijichi couldn’t be more different, but the three soon bond over anime, games, and shared fandom. But one question remains: do nice gals who hang out with otaku really exist?!",/bFVMNqlziHY4O41A5J3C382oXZc.jpg,tv,ja,"[16, 35]",16.9701,,False,True,7.942,26,Gals Can't Be Kind to Otaku!?,オタクに優しいギャルはいない!?,2026-04-08,['JP'],,,
False,/2D3W3Jp0VYsLhXTEfnvhbMvQEzk.jpg,1560681,Colors of Evil: Black,Kolory zła: Czerń,"Investigating the disappearance of children in a remote Polish town, prosecutor Leopold Bilski must unravel a sinister local legend before it's too late.",/reeKdj7BSznr7wSGzAtIMrPFgKo.jpg,movie,pl,"[53, 9648, 80]",21.818,2026-06-10,False,False,7.031,96,,,,,,,
False,/6CgpC5cS8jvkXgkI0pRoj31nHf6.jpg,289271,,,"The general's daughter, Chu Zhao, refuses to accept her fate as nothing more than a pawn to be sacrificed in Xiao Xun's rise to power. Taking matters into her own hands, she fights her way out with the help of Xie Yanlai, protecting the emperor's grandson as he makes his way to the emperor's presence. Through a tense standoff in the imperial court, she helps the young prince secure the throne, cutting off Xiao Xun's path to power. But with a new emperor comes new crises. The realm is torn by internal strife and foreign threats. Working alongside Xie Yanlai, Chu Zhao navigates the treacherous currents of the court, leads troops into battle, and ultimately rewrites her own destiny, sparing the people of the State of Chu from the ravages of war.",/9fcMJ1zZTBplFI1YSaYPZUweYKp.jpg,tv,zh,[18],22.1305,,False,True,7.5,8,Ashes to Crown,翘楚,2026-06-02,['CN'],,,
False,/5jnVGQXsc0oXLlWD9q6KuwacWQ2.jpg,1170608,Dune: Part Three,Dune: Part Three,"As Emperor, Paul Atreides grapples with the consequences of his rise to power as political conspiracies and a galaxy-spanning holy war threaten the future he alone can foresee.",/b4wekkUaxExzOeGe7hKXzhnyXHt.jpg,movie,en,"[28, 12, 878]",8.2674,2026-12-16,False,False,0.0,0,,,,,,,
False,/2D3W3Jp0VYsLhXTEfnvhbMvQEzk.jpg,1560681,Colors of Evil: Black,Kolory zła: Czerń,"Investigating the disappearance of children in a remote Polish town, prosecutor Leopold Bilski must unravel a sinister local legend before it's too late.",/reeKdj7BSznr7wSGzAtIMrPFgKo.jpg,movie,pl,"[53, 9648, 80]",21.818,2026-06-10,False,False,7.031,96,,,,,,,
False,/1YU6Hy3x7fUh7dfOzSfjifTp20g.jpg,1242332,Normal,Normal,"An unassuming substitute sheriff with a troubled past responds to a bank robbery in a small, sleepy town and unknowingly uncovers something far more explosive.",/g8JqVRu2eC5SGJd9idauTXurMl2.jpg,movie,en,"[28, 80, 53]",18.1253,2026-04-16,False,False,6.451,183,,,,,,,
False,/bxhodfyAivcHoM4JPB6310aRgp5.jpg,321564,,,"Get ready for ""Star Wars: The Mandalorian and Grogu | A Special Look,"" only in theaters.",/2YI9C4Ynr952BQj0e9qe6V5P6p8.jpg,tv,en,[99],4.7901,,False,True,8.4,5,Star Wars: The Mandalorian and Grogu | A Special Look,Star Wars: The Mandalorian and Grogu | A Special Look,2026-05-04,['US'],,,
False,/uCndE341njionskk1pK9SbHqwZh.jpg,287527,,,"Growing up in Gilead is all they have ever known. As a new generation of young women grapple with the bleak future that awaits them, they will be forced to search for allies, new and old, to help in their fight for freedom.",/xVsFopLisBoiKdXXecaNTN4pJ9A.jpg,tv,en,[18],19.4419,,False,True,8.3,162,The Testaments,The Testaments,2026-04-08,['US'],,,
False,/uETSwIud6TRC7XFW3hLQK5meMg3.jpg,1667198,The Amazing Digital Circus: The Last Act,The Amazing Digital Circus: The Last Act,"With Caine gone and the circus dark, the cast are left with only the mistakes and traumas of their pasts to keep them company. As the prospect of eternity closes in around them, they discover the truth about the Digital Circus and its history. Will they come to terms with what they uncover, or will they make... the other choice? Also, presumably at some point someone says something funny, because this ending can’t be THAT depressing, can it? A theatrical screening of episode 8 and the all new, hour-long episode 9.",/uoZeXWuUS2z2F7VaC1iS5RS5cnk.jpg,movie,en,"[16, 878, 18, 53]",24.531,2026-06-03,False,True,8.818,184,,,,,,,
False,/4Ag6l2Als52pJUeTDYWZofwukJg.jpg,317883,,,"Aras, a fearless seventeen-year-old boy, comes to Bodrum to search for his younger sibling, the only remaining member of his family whom he lost at the age of five. His new life in Bodrum will turn into a challenging struggle when his path crosses with the Akkaya family, the most powerful family in the city.",/erd75Gon5bXL38kngnH6DCrOUj2.jpg,tv,tr,"[18, 35]",42.4342,,False,True,6.667,6,Torn Apart,Daha 17,2026-05-31,['TR'],,,
False,/zheGPQDo6pOM4Dg1sE6GB246Usp.jpg,312522,,,A man stuck in endless reincarnation avoids long waits for heroic roles by rebirthing into absurd forms—from a hermit crab to a vegetable and even an explosive.,/cMWbu2oD199St13sQEIxBMGzPHV.jpg,tv,ja,"[35, 16, 10765, 10759]",10.9557,,False,True,7.4,13,My Ribdiculous Reincarnation,女神『異世界転生何になりたいですか』俺『勇者の肋骨で』,2026-04-08,['JP'],,,
False,/cCVyNQkFZxLAC5jKXgO7EsJlDNd.jpg,56570,,,"The story of Claire Randall, a married combat nurse from 1945 who is mysteriously swept back in time to 1743, where she is immediately thrown into an unknown world where her life is threatened. When she is forced to marry Jamie, a chivalrous and romantic young Scottish warrior, a passionate affair is ignited that tears Claire's heart between two vastly different men in two irreconcilable lives.",/oftZNfyTVNU7IfOqoGLoT8MGvNs.jpg,tv,en,"[18, 10765]",81.1129,,False,True,8.197,2907,Outlander,Outlander,2014-08-09,['US'],,,
False,/pdenjEfBr6m3mlbWofJS0pAEQkf.jpg,302162,,,"A live-action adaptation that translates this deep legacy to the screen. Set in Kyoto at the end of the Edo period, the story depicts the intense and passionate lives of the Shinsengumi - the iconic samurai force that defended Kyoto in the final years of Japan's shogunate - through spectacular action and a bold interpretation based on historical facts. The story follows street brawler Toshizo Hijikata (Yuki Yamada), who finds a new kind of family in Isami Kondo and Soji Okita. Hijikata and his comrades in the Shinsengumi forge a bond of loyalty - tested by betrayal, illness, and war - as they fight not only their enemies but their own ideals.",/5iQbtu5VLlZoKiWtLGEFeiRkDDP.jpg,tv,ja,[10759],23.06,,False,True,9.611,18,Song of the Samurai - Chapter: Youthful Days in Edo,ちるらん 新撰組鎮魂歌 江戸青春篇,2026-03-26,['JP'],,,
False,/iftYIh1OjJb99EOTHIrDcx59zWb.jpg,224941,,,"In a seemingly perfect retirement community, a crew of unlikely heroes must stop an otherworldly threat from stealing the one thing they don't have: time.",/oKxBWbXmnWFO2Wh1QRTtshdfIRa.jpg,tv,en,"[10765, 9648]",25.8077,,False,True,7.342,196,The Boroughs,The Boroughs,2026-05-21,['US'],,,
False,/xVRpdsYlQR6hsapwFbwxVnFXDBH.jpg,273467,,,"Serafina, the West’s fiercest knight, expected torture when captured by barbarians. Instead, she got a marriage proposal! Marrying her sworn enemy is a hard no! But after seeing her wedding captor’s culture and very pretty face, she may be tempted to swap her sword for a wedding veil. Get ready for the ultimate enemies-to-maybe-lovers arc.",/fv0Mr6ahZfmwksgDpVO46iMteA6.jpg,tv,ja,"[16, 10765, 35]",22.2164,,False,True,7.9,32,The Warrior Princess and the Barbaric King,姫騎士は蛮族の嫁,2026-04-09,['JP'],,,
False,/4OZznMYFmQPP4orKgbLaWRyYmBb.jpg,1003596,Avengers: Doomsday,Avengers: Doomsday,Beloved heroes from three distinct universes are set on a deadly collision course and face an existential threat unlike anything they've ever encountered.,/8HkIe2i4ScpCkcX9SzZ9IPasqWV.jpg,movie,en,"[878, 28, 12]",18.3426,2026-12-16,False,False,0.0,0,,,,,,,
False,/c54arxwmTXMv4bPJo3RxbASW2s2.jpg,275557,,,Two pampered teenage daughters. Two very different mothers. The rich life is easy – until a shocking scandal reveals toxic secrets and the ugly side of glamour.,/oxn4ylDZSnQq83H0jXAmueBFV8A.jpg,tv,en,[18],6.9622,,False,True,4.8,15,Wild Cherry,Wild Cherry,2025-11-15,['GB'],,,
False,/loZCtN8s1yjSBD75rbHsRisWfUc.jpg,257994,,,"When Niall's estranged 'brother' Ruben shows up at his wedding, it leads to an explosion of violence that catapults us back through their lives.",/fV1XBxZSl0nxiMIhDuorIbfW8kG.jpg,tv,en,[18],18.0314,,False,True,8.1,108,Half Man,Half Man,2026-04-28,['GB'],,,
False,/tRQMZPYWQTOygIeGZ7rmmQaeq1z.jpg,67063,,,"Zhang Chulan leads a very common college student's life until he finds himself caught up in a terrible incident that happened in a small village. As he was walking through a graveyard, he is assaulted by zombies. Thinking that it was over for him, a mysterious girl carrying a sword suddenly saves him and disappears.",/i3Vg5SKaWWNjMvK3CsuK5itIrzG.jpg,tv,zh,"[16, 10765, 10759, 35]",25.506,,False,True,6.9,53,Hitori No Shita - The Outcast,一人之下,2016-07-09,"['CN', 'JP']",,,
False,/hHDNOlATHhre4eZ7aYz5cdyJLik.jpg,1272837,28 Years Later: The Bone Temple,28 Years Later: The Bone Temple,Dr. Kelson finds himself in a shocking new relationship - with consequences that could change the world as they know it - and Spike's encounter with Jimmy Crystal becomes a nightmare he can't escape.,/kK1BGkG3KAvWB0WMV1DfOx9yTMZ.jpg,movie,en,"[27, 53, 878]",30.8532,2026-01-14,False,False,7.128,1339,,,,,,,
False,/9nzfyiYbmTUXWC4B2kwjl4NAlqO.jpg,1318447,Apex,Apex,A grieving woman pushing her limits on a solo adventure in the Australian wild is ensnared in a twisted game with a cunning killer who thinks she's prey.,/eTp7gSPkSF3Aw79mNx1NkBP1PZT.jpg,movie,en,"[53, 28, 27]",69.1483,2026-04-24,False,False,6.8,1543,,,,,,,
False,/fZJs6xgU9dqIg9phIXjZAZOInzy.jpg,103516,,,"Follow Captain Christopher Pike, Science Officer Spock and Number One in the years before Captain Kirk boarded the U.S.S. Enterprise, as they explore new worlds around the galaxy.",/w6KapI2JvrCkOPmQhkwYPJNjqeo.jpg,tv,en,"[10765, 18]",18.423,,False,True,7.959,761,Star Trek: Strange New Worlds,Star Trek: Strange New Worlds,2022-05-05,['US'],,,
False,/7OrV2aAH5Yp7hA9zCCvUloLvZtl.jpg,57532,,,"Marshall, Rocky, Rubble, Zuma and Skye are doing their best to protect the people of their town. Led by Ryder, a tech-savvy 10-year-old boy, each of them is equipped with special equipment and together they help anyone who finds themselves in trouble. No task is too big for them and no puppy is too small.",/8HXkgUBO5OF8ZK9XbY69RM4S5rv.jpg,tv,en,"[16, 10762]",99.5899,,False,True,7.0,812,PAW Patrol,PAW Patrol,2013-08-12,['US'],,,
